stressor	Europe	Asia	America	Oceania	Africa	Other
Cropland - Fodder crops-Pigs	10862.8629028	4769.5542269	5928.80143167	140.108623559	1168.89359617	2785.62935976
Cropland - Fodder crops-Poultry	19137.7765165	10157.7471558	14060.5266617	252.319135395	2440.52139389	4733.07157916
Cropland - Fodder crops-Raw milk	74205.3338661	80931.7476638	45177.7534751	1399.91916721	6768.4316029	18658.5744717
Cropland - Oil seeds	599997.275506	696850.227963	1098334.77862	33006.1455422	291464.534969	262285.45381
Cropland - Paddy rice	116239.742531	716938.428455	150682.664823	9274.14977839	90713.2626955	304414.145567
Cropland - Plant-based fibers	14753.3024499	57208.7465582	34624.1028611	1573.74611588	14047.0131183	21937.8527057
Cropland - Sugar cane, sugar beet	62465.3117877	72398.6762668	137651.841079	5691.64871555	16672.5483949	32693.684337
Cropland - Vegetables, fruit, nuts	484386.69767	828611.07876	450214.4607	34551.5958861	542810.998353	293420.668834
Cropland - Wheat	968068.717537	659157.94825	550033.096573	155336.510763	122861.325291	439221.135657
Forest area - Forestry	6145277.77101	4224497.34578	7135712.13208	452855.992965	1891472.64993	2014042.82009
Other land Use: Total	7428103.42245	3998831.79449	9382958.45325	1735974.48427	7457332.94122	3593243.72581
Permanent pastures - Grazing-Cattle	1876658.44897	2435746.29166	4685968.96331	860645.91256	3368317.19042	1863078.64254
Permanent pastures - Grazing-Meat animals nec	183599.354697	442744.923658	109038.406259	13221.8735577	186798.902807	153415.066604
Permanent pastures - Grazing-Raw milk	1035472.66596	1329355.45784	1463387.53861	197054.702154	1214492.32602	1096444.17186
Infrastructure land	463068.942625	261404.773918	436576.469205	22220.7566306	155377.841757	156814.654053
Forest area - Marginal use	1463197.66007	351413.909172	3689939.49953	51442.3030778	903140.338039	288912.176369
Energy Inputs from Nature: Total	106521648.662	148917971.97	139256173.262	10590175.7845	31041982.8201	59801157.6893
Emission Relevant Energy Carrier: Total	73168697.8349	91802197.9026	93990434.5248	3907434.00555	19939201.4711	43306507.1177
Energy Carrier Supply: Total	178713604.593	217977466.681	222624374.543	13833762.6303	39674995.3271	90633356.2039
Energy Carrier Use: Total	176391550.413	205386854.988	210222026.208	7941730.81503	32059504.7947	81718414.0528
Domestic Extraction Used - Crop residues - Feed	161898.013142	774667.074777	493994.526652	11208.2414206	148796.353331	259700.381408
Domestic Extraction Used - Crop residues - Straw	573995.581388	1015956.36134	785957.83014	44496.862223	223686.408795	390399.858194
Domestic Extraction Used - Fishery - Aquatic plants	242.200857632	341.275650352	368.747025473	5.07912507187	25.5192325031	53.3649058428
Domestic Extraction Used - Fishery - Inland waters fish catch	1567.28453364	4106.37999116	1340.0884433	74.9764109962	1756.02021251	2525.27860855
Domestic Extraction Used - Fishery - Marine fish catch	14111.3440975	22127.9955941	13345.0108851	407.173610235	4046.63235509	9381.961014
Domestic Extraction Used - Fishery - Other (e.g. Aquatic mammals)	1807.89003464	6591.6780531	3156.35376148	101.666765419	341.336088173	1666.6004064
Domestic Extraction Used - Fodder crops - Alfalfa for Forage and Silage	19894.2490651	8842.39601828	43128.2836178	1050.67281267	1922.0223464	7148.08080783
Domestic Extraction Used - Fodder crops - Beets for Fodder	698.528317728	91.0350908296	50.5511385212	5.28861151088	19.9666025655	146.38583691
Domestic Extraction Used - Fodder crops - Cabbage for Fodder	128.345510783	21.5102715693	13.758092189	1.43236904007	4.32731911932	48.8869573263
Domestic Extraction Used - Fodder crops - Carrots for Fodder	0.92591295828	0.0529105366415	0.0491813224421	0.00393396356596	0.0211159648666	0.0508957804841
Domestic Extraction Used - Fodder crops - Clover for Forage and Silage	8466.95947417	2938.10463079	1899.3943	189.077745859	476.591892701	7641.05706721
Domestic Extraction Used - Fodder crops - Forage Products nec	10156.7394461	36388.6224704	9879.80727748	280.820015774	1896.41221023	5515.56568481
Domestic Extraction Used - Fodder crops - Grasses nec for Forage and Silage	32851.5404777	11500.4199792	40729.3605788	1327.04774219	1255.59583271	5329.83016635
Domestic Extraction Used - Fodder crops - Green Oilseeds for Fodder	11057.0143121	934.654877271	3712.42901806	60.7489721512	285.563219234	762.893459899
Domestic Extraction Used - Fodder crops - Leguminous nec for forage and Silage	7426.91679853	1545.70565319	463.24362259	37.0068617605	178.003363138	500.886572613
Domestic Extraction Used - Fodder crops - Maize for Forage and Silage	49802.3635999	6461.30104117	28364.1914754	341.552780557	1469.00486782	4683.52375019
Domestic Extraction Used - Fodder crops - Other grasses	0	0	0	0	0	0
Domestic Extraction Used - Fodder crops - Rye Grass, Forage and Silage	8842.71776129	536.098566951	787.445576234	38.9705539326	205.059317408	501.839327712
Domestic Extraction Used - Fodder crops - Sorghum for Forage and Silage	583.845062353	649.492175004	3626.78775686	24.0417170357	60.5850429781	459.948436991
Domestic Extraction Used - Fodder crops - Swedes for Fodder	230.53122982	43.4494749901	22.6958420346	2.88157927841	8.24295944156	103.097638754
Domestic Extraction Used - Fodder crops - Turnips for Fodder	163.565359551	48.1318394413	22.5287954888	2.94857554051	7.27292683071	115.44324767
Domestic Extraction Used - Fodder crops - Vegetables and Roots, Fodder	1669.50756463	134.797033284	102.303459626	9.56729189301	42.9373723318	209.30064349
Domestic Extraction Used - Forestry - Coniferous wood - Industrial roundwood	208471.479987	65892.0882942	215438.409852	6986.08260374	11852.5065423	34006.3399019
Domestic Extraction Used - Forestry - Coniferous wood - Wood fuel	25884.2127007	46077.4926114	26457.0006168	473.926723707	7844.59371603	8065.73318745
Domestic Extraction Used - Forestry - Kapok Fruit	0	0	0	0	0	0
Domestic Extraction Used - Forestry - Natural Gums	1.98192766173	2.61452742575	25.9193085555	0.12216823992	0.321103804536	1.39017225374
Domestic Extraction Used - Forestry - Non-coniferous wood - Industrial roundwood	113598.87967	176505.588051	160540.0423	7333.4074653	37368.2595105	52567.6943775
Domestic Extraction Used - Forestry - Non-coniferous wood - Wood fuel	162209.699302	364069.026634	196797.024509	7606.91496839	321673.949139	144646.671577
Domestic Extraction Used - Forestry - Raw materials other than wood	0	0	0	0	0	0
Domestic Extraction Used - Fossil Fuel: Total	2592361.72317	4297894.08206	3184732.2065	267919.585583	420239.713025	1257423.71352
Domestic Extraction Used - Grazing	806835.668433	1258819.56068	1858574.37306	143220.900732	779560.085514	618369.617659
Domestic Extraction Used - Metal Ores - Bauxite and aluminium ores	20585.8888866	79046.8639414	51892.1952946	24406.7120071	7752.54941241	17719.9070288
Domestic Extraction Used - Metal Ores - Copper ores	239236.725285	383306.595004	906112.40348	40891.360847	51674.1227991	137459.362337
Domestic Extraction Used - Metal Ores - Gold ores	106885.715265	174219.902248	419027.347416	56150.7315795	45630.2772635	55472.4183113
Domestic Extraction Used - Metal Ores - Iron ores	296833.307826	1044206.3037	556787.537506	162480.484182	47716.6070057	210881.598861
Domestic Extraction Used - Metal Ores - Lead ores	7063.76918405	19360.187406	23245.2848608	2129.27913924	872.343632997	4103.86531209
Domestic Extraction Used - Metal Ores - Nickel ores	16826.3589527	110631.920431	45434.1212884	3630.69266802	3653.10069828	21033.3557846
Domestic Extraction Used - Metal Ores - Other non-ferrous metal ores	29407.5061494	90218.4279328	54561.7790768	4986.56097307	10989.4167436	21360.1582656
Domestic Extraction Used - Metal Ores - PGM ores	6040.13228787	6082.44900964	7310.672041	241.599859443	9943.9676946	1821.29280448
Domestic Extraction Used - Metal Ores - Silver ores	28223.6438937	33283.2185108	225250.455421	1263.76518017	2645.86277971	12988.0565291
Domestic Extraction Used - Metal Ores - Tin ores	25945.4367928	282401.628356	69824.8653246	3867.51258547	4764.96214308	41473.6392592
Domestic Extraction Used - Metal Ores - Uranium and thorium ores	7151.02897791	9132.23301354	8271.18245147	1429.2119696	2172.15557046	5226.20574286
Domestic Extraction Used - Metal Ores - Zinc ores	29347.6796588	67317.9646971	130755.657078	5957.80296505	5111.72448789	18038.7423093
Domestic Extraction Used - Non-Metallic Minerals - Building stones	348.943872663	608.490186078	5018.11757772	22.5523006832	41.2318015672	221.481075246
Domestic Extraction Used - Non-Metallic Minerals - Chemical and fertilizer minerals	0	0	0	0	0	0
Domestic Extraction Used - Non-Metallic Minerals - Clays and kaolin	28581.8692243	32440.0618514	44833.8791436	3901.91453897	2181.11941252	13729.4459905
Domestic Extraction Used - Non-Metallic Minerals - Gravel and sand	1047438.61235	488098.958681	1197706.70627	31617.5448829	42776.3696658	263404.878223
Domestic Extraction Used - Non-Metallic Minerals - Limestone, gypsum, chalk, dolomite	249566.594588	678902.131155	924524.020894	28467.1765137	39153.7330494	266248.106583
Domestic Extraction Used - Non-Metallic Minerals - Other minerals	3466242.84532	12114325.2303	3149218.90872	209264.351412	579211.865849	2329586.5631
Domestic Extraction Used - Non-Metallic Minerals - Salt	0	0	0	0	0	0
Domestic Extraction Used - Non-Metallic Minerals - Slate	712.099782136	356.711374578	2329.67251703	13.8877406927	44.4635207456	139.951590505
Domestic Extraction Used - Primary Crops - Kapokseed in Shell	16.3930434888	125.11358962	13.0537682324	1.60693550107	2.79363159557	57.9327869681
Domestic Extraction Used - Primary Crops - Honey	370.682455601	549.140615053	315.613478664	16.1953885453	129.795912384	144.48789924
Domestic Extraction Used - Primary Crops - Beeswax	7.49301079418	27.3440388576	13.3492256219	0.428854237336	11.5672267326	3.9848374653
Domestic Extraction Used - Primary Crops - Abaca	10.3145312809	15.8424430471	29.9666336522	0.93607373738	1.89565919221	38.8969118453
Domestic Extraction Used - Primary Crops - Agave Fibres nes	2.41318750356	3.29255989916	25.5311137227	0.166157540319	0.394624368386	3.52329327471
Domestic Extraction Used - Primary Crops - Almonds	484.431710644	307.544628776	1202.70353134	65.3573412502	191.529625469	316.605285534
Domestic Extraction Used - Primary Crops - Anise, Badian, Fennel	106.992047793	424.672507844	89.8599965401	5.73145452873	35.3786352312	104.434802484
Domestic Extraction Used - Primary Crops - Apples	14880.0266323	34568.4687522	10601.8141629	477.01088142	1964.65302508	7095.59710381
Domestic Extraction Used - Primary Crops - Apricots	922.433032415	876.420405111	260.74764219	30.6476718408	346.188561666	829.779210956
Domestic Extraction Used - Primary Crops - Arecanuts	68.9290709744	706.231870983	61.6817953677	6.76341779934	11.8332415383	214.918807888
Domestic Extraction Used - Primary Crops - Artichokes	650.77403684	188.5880151	287.138744326	7.28906595312	98.0748758928	196.510440565
Domestic Extraction Used - Primary Crops - Asparagus	527.525078483	5496.93248421	749.647906055	35.4016013828	60.7604731781	499.804612397
Domestic Extraction Used - Primary Crops - Avocados	386.969106163	548.487032533	2127.61264682	36.8295419661	531.891260158	242.543715511
Domestic Extraction Used - Primary Crops - Bambara beans	21.9966243474	7.82609671263	7.00494857123	0.396754021306	107.353987974	6.64276175803
Domestic Extraction Used - Primary Crops - Bananas	8170.69577666	43582.8773689	26223.721771	709.008546484	11610.1991285	14139.0043781
Domestic Extraction Used - Primary Crops - Barley	64609.6301234	17313.6619357	17812.325953	4797.23251436	6362.90611378	11121.9422605
Domestic Extraction Used - Primary Crops - Beans, dry	2328.60293976	7365.40651977	6883.06138405	153.190414086	3297.75737233	3691.07633518
Domestic Extraction Used - Primary Crops - Beans, green	1579.77878133	14406.7867612	1243.44170744	101.947621568	466.682882848	1669.50806564
Domestic Extraction Used - Primary Crops - Berries nec	220.338671207	217.436050749	135.717825589	8.38419376926	18.2670483616	303.543681194
Domestic Extraction Used - Primary Crops - Blueberries	55.8846621243	24.7899713844	219.465891856	1.23062583679	3.69080050809	15.7132358925
Domestic Extraction Used - Primary Crops - Brazil nuts, with shell	7.53005925369	8.00966217573	72.9967928879	0.377085446152	10.6425901734	4.48411024913
Domestic Extraction Used - Primary Crops - Broad beans, horse beans, dry	1029.69307852	1375.55769551	338.792792312	163.855001461	801.314715435	399.133704888
Domestic Extraction Used - Primary Crops - Buckwheat	647.726859061	489.106684806	173.644671265	5.75420462665	25.6409272074	95.6440964201
Domestic Extraction Used - Primary Crops - Cabbages	11942.8875318	38607.8557409	5079.02845984	347.958390039	2805.75758218	6678.04663968
Domestic Extraction Used - Primary Crops - Canary Seed	18.9164765275	22.5121104512	149.041394517	3.94000880408	2.69696155954	28.3992444546
Domestic Extraction Used - Primary Crops - Carobs	103.693927464	27.5676164011	7.8448540198	0.610496500759	19.0797343488	9.37454595514
Domestic Extraction Used - Primary Crops - Carrots	8008.56747157	15912.5765766	4229.61018977	311.454372034	1213.97116829	3504.85541336
Domestic Extraction Used - Primary Crops - Cashew nuts, with shell	458.398945954	969.696018499	309.734028337	25.3077270252	1216.59131957	933.599164046
Domestic Extraction Used - Primary Crops - Cashewapple	132.923413136	146.361805553	1354.41992812	6.88150106394	163.514182561	81.2167351181
Domestic Extraction Used - Primary Crops - Cassava	27655.4800038	46923.8200323	37314.4603635	1093.01190363	95589.453582	31347.8308272
Domestic Extraction Used - Primary Crops - Cassava leaves	12.2028799922	4.34161703557	3.88607567308	0.220103850117	59.5558578099	3.68514837868
Domestic Extraction Used - Primary Crops - Castor oil seed	85.2348808275	1248.98393699	167.916351806	7.11372101435	74.4520609379	124.672517577
Domestic Extraction Used - Primary Crops - Cauliflower	2780.96713614	13228.9515736	1739.5156978	128.462386564	345.847799158	1679.03910291
Domestic Extraction Used - Primary Crops - Cereals nec	1081.40085618	345.933123687	266.129164918	17.5766684709	2914.6505914	425.536534518
Domestic Extraction Used - Primary Crops - Cherries	722.910258095	546.596952196	378.350519628	19.2818657058	44.0303829164	333.843006278
Domestic Extraction Used - Primary Crops - Chestnuts	182.488890524	1461.57043609	141.100481946	7.88038553898	15.6967838694	125.663839665
Domestic Extraction Used - Primary Crops - Chick peas	723.896245105	6992.92822188	868.171356201	408.132123264	466.362751109	1435.5509569
Domestic Extraction Used - Primary Crops - Chicory Roots	509.200940841	31.8677522635	33.1813923698	2.31241428723	28.4194620363	32.9081689524
Domestic Extraction Used - Primary Crops - Chillies and peppers, dry	334.162627536	1429.37414063	322.893453554	18.07725108	410.839359654	570.201259016
Domestic Extraction Used - Primary Crops - Chillies and peppers, green	3876.56066347	16291.4794341	4410.43755255	155.390880563	1643.07152185	2529.38140672
Domestic Extraction Used - Primary Crops - Cinnamon	10.9599723755	130.6148577	10.5221365487	1.04634019494	3.63184943022	29.6043100571
Domestic Extraction Used - Primary Crops - Citrus Fruit nec	1099.57356528	5176.6059328	1437.61012874	48.7091248784	3374.33232731	992.705034617
Domestic Extraction Used - Primary Crops - Cloves	7.99493126739	83.3311359236	6.52627911716	0.509398983919	17.6367017266	9.5484581075
Domestic Extraction Used - Primary Crops - Cocoa Beans	481.546751201	907.772813866	676.326853972	13.8618219667	1964.17969638	241.179373295
Domestic Extraction Used - Primary Crops - Coconuts	4795.06413611	28983.2934987	7381.15748456	435.678994222	2159.55067449	15704.3326367
Domestic Extraction Used - Primary Crops - Coffee, Green	674.731622895	1561.60163943	4128.87089077	42.6799575271	849.250862435	1116.51201211
Domestic Extraction Used - Primary Crops - Coir	94.2078812041	547.859665743	67.3468602116	8.75162672128	44.1667637514	333.910360637
Domestic Extraction Used - Primary Crops - Cotton Lint	1698.79002205	11525.7245741	5307.7550757	351.455406243	988.067518769	3397.98582846
Domestic Extraction Used - Primary Crops - Cottonseed	3103.48217197	22555.8028131	8450.59232717	552.104638715	1775.1325425	6276.22236544
Domestic Extraction Used - Primary Crops - Cow peas, dry	1000.31606322	389.099182155	386.848625003	20.2940331135	4605.16922437	421.832484978
Domestic Extraction Used - Primary Crops - Cranberries	32.63126679	31.7787930302	305.644835738	1.50367607331	4.20603041785	18.1087551072
Domestic Extraction Used - Primary Crops - Cucumbers and Gherkins	7293.39534237	41668.7544897	4779.67522794	300.446396005	1002.5199985	6624.41725262
Domestic Extraction Used - Primary Crops - Currants	532.750997585	32.6569661568	29.0614398431	2.72076134901	12.6244698509	35.6410740612
Domestic Extraction Used - Primary Crops - Dates	970.628907228	1332.22989807	514.520689676	75.2636919129	1250.84761336	3316.90127382
Domestic Extraction Used - Primary Crops - Eggplants	2888.16430879	32711.1137139	2491.3335847	207.366020215	658.484651259	4646.88526813
Domestic Extraction Used - Primary Crops - Fibre Crops nes	23.9903581904	29.1260473349	97.6918293299	1.65178865357	30.4199709704	58.4433000958
Domestic Extraction Used - Primary Crops - Figs	185.164047405	341.058528473	116.549712451	7.04541267278	202.984998273	243.478821029
Domestic Extraction Used - Primary Crops - Flax Fibre and Tow	200.269449943	50.0015435055	16.943543791	1.13611987751	5.03068393159	18.5394328177
Domestic Extraction Used - Primary Crops - Fonio	81.8915177417	29.1358768359	26.0788137825	1.47708068573	399.669552562	24.7304238037
Domestic Extraction Used - Primary Crops - Fruit Fresh Nes	3059.76648221	11786.0658322	3708.75694448	208.492066435	3391.45859716	7522.47052028
Domestic Extraction Used - Primary Crops - Fruit, tropical fresh nes	1542.1285259	9369.13152576	2702.16666506	138.424211221	762.413078905	4671.93356334
Domestic Extraction Used - Primary Crops - Garlic	1644.33820614	16492.9377921	1630.49812086	99.1329218873	369.523502328	1977.17861534
Domestic Extraction Used - Primary Crops - Ginger	135.17173088	889.667046161	100.508996791	10.6874419152	173.379775688	358.752665573
Domestic Extraction Used - Primary Crops - Gooseberries	117.643358879	6.74314598954	6.25588936021	0.50112479764	2.68494564229	6.52791173255
Domestic Extraction Used - Primary Crops - Grapefruit and Pomelos	573.732419736	3205.01817906	2045.9513328	43.8854066477	588.266998859	977.883149314
Domestic Extraction Used - Primary Crops - Grapes	25033.5281562	15969.2363841	14198.7306146	1297.74263743	2913.05930748	7242.09329224
Domestic Extraction Used - Primary Crops - Groundnuts in Shell	3214.74925752	22155.0364488	4504.30332392	189.746413525	8452.87675843	3607.24201823
Domestic Extraction Used - Primary Crops - Hazelnuts	140.661954653	531.247626698	63.6142599103	4.0574459375	8.85530531254	93.7179177797
Domestic Extraction Used - Primary Crops - Hemp Fibre and Tow	16.2703440952	12.7610445601	5.76939156485	0.290183875215	0.731663567513	9.52594087316
Domestic Extraction Used - Primary Crops - Hempseed	38.5322978171	11.1714676	3.61128039149	0.209932319557	0.955736546589	2.82993334172
Domestic Extraction Used - Primary Crops - Hops	51.2621196215	15.8892564072	28.3987296764	0.993003700708	21.3963160364	7.33746587647
Domestic Extraction Used - Primary Crops - Jojoba Seeds	0.00637334327092	0.00840761300085	0.0833494854321	0.000392860014444	0.00103258298041	0.00447041794202
Domestic Extraction Used - Primary Crops - Jute and Jute-like Fibres	198.744598755	1695.27957099	165.757435536	19.4267442617	37.4537277177	670.417860341
Domestic Extraction Used - Primary Crops - Kapok Fibre	6.38099419707	46.9462568632	5.01500398722	0.625425188438	1.08718361589	22.8289992146
Domestic Extraction Used - Primary Crops - Karite Nuts	103.134578359	36.6938659271	32.8437857513	1.86024264693	503.345791152	31.1456168106
Domestic Extraction Used - Primary Crops - Kiwi Fruit	671.12947062	1221.51796067	336.663567444	17.0495623279	34.5283668911	399.510618155
Domestic Extraction Used - Primary Crops - Kolanuts	40.1635542634	14.2896407659	12.7903094406	0.724431686074	196.017245796	12.1289938908
Domestic Extraction Used - Primary Crops - Leeks and other Alliac. Veg.	806.230644743	917.698266313	134.66469138	8.80667501947	36.8613401188	167.634789463
Domestic Extraction Used - Primary Crops - Leguminous vegetables, nes	366.453045934	312.065023714	299.196646847	8.93720505298	451.16172907	273.35087117
Domestic Extraction Used - Primary Crops - Lemons and Limes	1983.38574088	5391.09921714	5016.25530502	88.218411543	669.612971948	1665.96164754
Domestic Extraction Used - Primary Crops - Lentils	345.352107617	1615.74978623	1997.39120651	103.73059506	130.875139519	472.189465637
Domestic Extraction Used - Primary Crops - Lettuce	3634.32391752	13124.3476895	4883.49188486	200.178284264	392.581682804	1877.31005883
Domestic Extraction Used - Primary Crops - Linseed	430.915434693	519.171449977	621.488946246	12.5315444929	69.4842819649	153.469530807
Domestic Extraction Used - Primary Crops - Lupins	286.932204377	119.134937858	110.819880107	372.662861246	27.0421422206	100.100324333
Domestic Extraction Used - Primary Crops - Maize	119766.238719	232003.809723	374146.357141	3685.28965123	49867.3811365	61722.0127403
Domestic Extraction Used - Primary Crops - Maize, green	1350.20281802	1317.99421421	4389.35020195	74.9290518249	1254.35376875	774.72945634
Domestic Extraction Used - Primary Crops - Mangoes, mangosteens, guavas	2693.13255655	18883.5832248	5462.10665065	235.17079696	3095.36082382	6251.2362551
Domestic Extraction Used - Primary Crops - Mate	46.5264984508	61.3770162113	608.465532138	2.86794545288	7.53803277119	32.6348173341
Domestic Extraction Used - Primary Crops - Melonseed	108.150066516	68.7666038469	34.9614463694	2.03127783091	501.717834557	33.967591394
Domestic Extraction Used - Primary Crops - Millet	3342.82181675	13240.1475237	1808.00953676	138.400287381	11338.9715767	2275.75752768
Domestic Extraction Used - Primary Crops - Mixed Grain	2988.38212458	190.364422379	351.538177102	13.5517921302	70.2206919421	173.966168516
Domestic Extraction Used - Primary Crops - Mushrooms	1679.5385664	4275.29352621	690.997572519	53.9197521089	87.7124760226	494.931399427
Domestic Extraction Used - Primary Crops - Mustard Seed	173.311541164	85.7517115201	188.32356172	4.39187922589	12.3864256848	155.037979987
Domestic Extraction Used - Primary Crops - Natural Rubber	922.956229189	4564.62521627	838.831695191	83.2931670506	538.622835697	3234.44125584
Domestic Extraction Used - Primary Crops - Nutmeg, mace and cardamoms	4.39040830872	29.9684510443	21.5294936346	0.36407910186	1.54293614783	9.75099290316
Domestic Extraction Used - Primary Crops - Nuts, nes	81.8911011546	227.865069884	201.164532193	25.8013155158	105.826988273	101.017318724
Domestic Extraction Used - Primary Crops - Oats	10333.9101632	1846.96038619	4833.33746284	878.638584783	455.427100921	1120.44181733
Domestic Extraction Used - Primary Crops - Oil Palm Fruit	19307.8856514	101015.31768	22725.124791	1660.90160492	15224.9508268	61523.2508154
Domestic Extraction Used - Primary Crops - Oilseeds nec	395.249993306	1225.47055868	188.824684018	17.3476796231	365.017569461	580.702859444
Domestic Extraction Used - Primary Crops - Okra	509.593928717	4148.85651891	399.119124679	30.1720271746	1213.53668802	667.603145168
Domestic Extraction Used - Primary Crops - Olives	11319.7124567	2352.05259361	1326.08815578	131.006248378	2310.01333095	1921.22792856
Domestic Extraction Used - Primary Crops - Onions	607.903464336	1893.11738135	413.351084302	22.542438147	477.836735721	667.514414239
Domestic Extraction Used - Primary Crops - Onions, dry	11883.5244121	38346.6087345	11284.7387566	545.667796931	5563.64265583	10191.2315451
Domestic Extraction Used - Primary Crops - Oranges	9887.66954282	17656.095225	28974.2770393	554.723907352	4057.46430977	7508.60437879
Domestic Extraction Used - Primary Crops - Other Bastfibres	46.0306864506	122.492935216	36.4180701164	1.08419870568	11.7426033495	23.0519456249
Domestic Extraction Used - Primary Crops - Other melons	3623.55697021	17894.0119398	4385.81120476	204.80248878	944.119900017	4100.75035453
Domestic Extraction Used - Primary Crops - Papayas	725.981406111	4645.48039483	3783.98637036	51.1588711719	982.140665026	901.975201107
Domestic Extraction Used - Primary Crops - Peaches and Nectarines	4414.78073958	10444.7329903	2995.19489742	157.64016021	603.719739278	1864.99815683
Domestic Extraction Used - Primary Crops - Pears	3352.11082656	13988.6440027	2431.73101656	149.078742347	707.228774379	1668.97732998
Domestic Extraction Used - Primary Crops - Peas, Green	2034.56027676	10942.0016807	1336.87681511	92.4229622968	484.4062526	1223.62880331
Domestic Extraction Used - Primary Crops - Peas, dry	3614.12591202	1914.30379753	3369.76174539	204.284397792	513.120012331	649.942438737
Domestic Extraction Used - Primary Crops - Pepper	38.632260572	179.836743173	72.8797752213	3.40589178547	20.752057247	127.138034949
Domestic Extraction Used - Primary Crops - Peppermint	12.1775594459	4.32714504134	9.00000320308	0.219110567991	50.4661596454	3.51378385801
Domestic Extraction Used - Primary Crops - Persimmons	220.368311772	2932.08581973	331.470954101	17.891924225	31.7136500856	351.458149737
Domestic Extraction Used - Primary Crops - Pigeon peas	286.729173402	2203.10480586	288.890864842	21.4149937394	431.457324036	631.123123949
Domestic Extraction Used - Primary Crops - Pineapples	1841.8608047	5372.9623407	6803.42915971	194.777264975	2772.396566	3803.34307033
Domestic Extraction Used - Primary Crops - Pistachios	96.1050115545	270.464631438	234.395944634	8.49853758335	16.6465367167	309.273674284
Domestic Extraction Used - Primary Crops - Plantains	4508.26826221	2296.88736105	7858.44475737	117.271865728	18807.12927	2306.71581649
Domestic Extraction Used - Primary Crops - Plums	2686.18334592	5394.70216674	1143.98505261	54.9918870943	324.654020843	908.492392014
Domestic Extraction Used - Primary Crops - Pome fruit, nes	11.565785884	17.63053782	6.46927635132	1.11527516532	1.93716514485	51.3198984653
Domestic Extraction Used - Primary Crops - Poppy Seed	50.5901595604	33.4142721369	4.6519464459	0.38240558795	1.4185005462	6.25740389446
Domestic Extraction Used - Primary Crops - Potatoes	104399.257728	120342.498258	46288.3635659	2292.00523022	19434.1018289	36246.3198671
Domestic Extraction Used - Primary Crops - Pulses nec	906.269906298	924.722965669	208.713216912	18.6732385657	813.65910467	584.890201767
Domestic Extraction Used - Primary Crops - Pumpkins, Squash, Gourds	3800.22796845	11365.4155211	3216.67877386	175.470742401	1174.14757304	3110.82261074
Domestic Extraction Used - Primary Crops - Pyrethrum, Dried Flowers	1.01870185145	0.467069611646	0.3911422302	0.026770388222	3.05185425793	0.854297195138
Domestic Extraction Used - Primary Crops - Quinces	92.2831794527	225.643506032	59.4953776057	3.13958492041	41.7091978276	99.34705132
Domestic Extraction Used - Primary Crops - Quinoa	4.77697252782	6.3017061254	62.4724238429	0.294457934636	0.773945529124	3.35068468607
Domestic Extraction Used - Primary Crops - Ramie	8.21054038433	155.697365634	10.6791753007	0.806979408608	1.41143719395	14.0442859306
Domestic Extraction Used - Primary Crops - Rapeseed	21108.0712385	18903.9028508	13418.6624144	1350.96202679	834.313480657	3669.72861639
Domestic Extraction Used - Primary Crops - Raspberries	337.065786926	30.4384273897	109.04979123	2.33052303477	9.13950502612	30.0298089368
Domestic Extraction Used - Primary Crops - Rice	53025.1622135	393565.507755	67177.5347892	4646.90018042	23409.008085	150068.445454
Domestic Extraction Used - Primary Crops - Roots and Tubers, nes	1159.06518414	1004.92936595	1021.02186279	37.3227663537	4442.89677129	1083.48235758
Domestic Extraction Used - Primary Crops - Rye	8608.10164504	1338.3684985	894.126182861	64.0891079129	214.045697566	677.54841027
Domestic Extraction Used - Primary Crops - Safflower Seed	46.1257220677	244.548953304	218.075641687	6.60143899144	19.9380401696	109.285982605
Domestic Extraction Used - Primary Crops - Sesame Seed	439.547701952	1565.07290394	359.93907365	25.3951391419	1088.07123198	850.194206324
Domestic Extraction Used - Primary Crops - Sisal	29.1798152006	41.8372811101	242.081011399	1.37644856456	53.2465499141	16.9657279346
Domestic Extraction Used - Primary Crops - Sorghum	6116.55166234	11201.0809501	19680.0832028	1153.86640687	17210.7718853	3971.72046893
Domestic Extraction Used - Primary Crops - Sour Cherries	629.736996961	230.744685807	126.914311669	5.5411246935	19.1484757654	135.323756883
Domestic Extraction Used - Primary Crops - Soybeans	19412.5287145	42729.0840475	182835.768745	1046.0606413	3640.27814574	12777.4520399
Domestic Extraction Used - Primary Crops - Spices nec	115.395024396	1431.80000979	132.452059292	10.1728302992	56.984003691	255.019917342
Domestic Extraction Used - Primary Crops - Spinach	1280.71937341	15558.301254	1389.35193794	88.4920852647	208.869633273	1420.83153358
Domestic Extraction Used - Primary Crops - Stone Fruit nec,	102.227703786	193.610111739	34.3021062699	4.76106870857	25.9766552656	190.793308669
Domestic Extraction Used - Primary Crops - Strawberries	1490.83263939	2670.99816917	1602.4840318	44.8545447212	181.877712278	513.899871778
Domestic Extraction Used - Primary Crops - String beans	394.204932953	260.343991279	939.306795204	8.85031249388	175.296166894	191.904545673
Domestic Extraction Used - Primary Crops - Sugar Beets	129673.201532	37307.3292416	33978.5420828	948.111253527	5368.84316283	18252.189991
Domestic Extraction Used - Primary Crops - Sugar Cane	113292.692328	477727.276478	795910.22806	26552.9203629	69993.1071413	190390.940614
