region	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Asia	Asia	Asia	Asia	Asia	Asia	Asia	Asia	America	America	America	America	America	America	America	America	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Other	Other	Other	Other	Other	Other	Other	Other
sector	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other
stressor																																																
PM2.5 - combustion - air	77680279.6719	50458739.4012	108394749.483	22172650.2627	5174832.10715	38644034.0679	420985082.468	164156471.776	154229275.088	112940056.335	554518564.42	32300427.123	1270453.90913	274858069.052	389351244.959	274006985.997	149408678.325	16053245.6645	145491154.493	29083534.3172	3616613.59999	14688159.9173	126482839.433	47014381.396	9648587.82315	496081.649624	4680794.80787	73669.6289753	4900.32128782	3422320.04091	5485962.69854	1256786.92841	12442621.3485	2039949.43298	24428663.6519	4373124.2571	636428.435478	41811216.5627	7075512.96123	51412087.5785	69434382.5809	13798548.0406	113427736.285	27361133.0032	688654.911319	29963454.2217	129065245.063	44118075.7683
TSP - combustion - air	92060133.1346	252803272.756	235483270.759	10760709.1325	3629200.47578	60633824.606	457621734.803	446322614.351	217565801.362	642082526.856	8573767670.32	22550663.6357	4591637.3681	603058658.461	418949313.622	465749168.142	151875636.361	17361880.3453	227864267.6	34590565.5235	4974979.53277	12660729.7316	122759734.724	73365432.2728	10634388.438	458723.761738	13829925.5595	89926.347856	2794.555925	2935182.71587	4173438.25527	1591652.17821	13713560.9749	4948171.77313	59572027.2159	3738517.74097	192316.909199	55009229.7593	8312689.11182	72245297.0309	67367656.1454	14569817.0428	514635204.478	46326101.134	1507245.93732	119631787.68	120701058.852	133823458.082
As - combustion - air	211689.342921	78149.9370102	1056007.94696	10741.6725197	1959.38205712	477496.402479	28102180.3322	1848508.47765	5861.91777662	92182.0617813	75315.4560624	3774.37974752	100.009677874	2229.3478478	23841165.7896	18231.9256703	26867.2053932	4627.805282	18696.6366125	19264.9296769	3873.76939533	162339.388328	6964491.19851	71362.7313221	29.783550165	121.441483182	404.784911731	21.6213592606	0.279294807936	1828.35550764	162461.100633	4494.97527404	53.9129002414	829.907133044	3974.32139635	1531.96731367	202.811363041	1109.89996491	352005.410274	4089.59319492	2518.97638237	2581.6826694	73998.64906	17920.2530988	5089.20969011	52359.2499437	7246727.12095	95855.1896676
Cd - combustion - air	13314.7435531	10287.1714468	68082.3259965	1630.36914313	267.355522985	30333.4522072	1687250.46382	116719.446391	1417.80672962	12665.9848896	25210.7842731	1954.33004036	93.2363108157	1655.48558297	1431218.65112	7739.81452381	2869.86475615	1116.37199706	5884.51695626	3950.01425964	452.74286726	10243.0444547	418583.03829	7776.22123914	66.1030452299	93.5872776393	222.584139043	27.0835307739	1.62788916183	262.165579171	9795.79746535	317.71637827	95.6792498549	146.619384276	960.490170275	517.340078665	25.4727043177	235.81227875	21144.1319484	545.378926462	754.407107203	749.129530041	8808.64506802	4664.49362156	349.83728945	4066.32850983	435376.132298	7304.68371763
Cr - combustion - air	4022.28728256	50780.6614499	32513.7664407	5944.52155077	1418.32753492	12888.6233459	19595.1705757	46924.9759552	7198.97469618	65642.8921594	178428.306575	8074.70076818	390.568944642	13214.6666436	16141.0723408	67913.1580711	9416.52624137	6775.86366837	40768.1079932	12866.5239602	2087.05301875	3555.08426831	9676.99088769	24002.181133	348.786215237	213.976316373	1270.58845241	39.0487999237	2.47559823082	1627.63234305	701.099811142	430.580153094	711.871635461	1063.69880479	5181.07474902	1185.92210639	152.602064927	1384.47663751	326.915838421	2351.02579443	5632.60594591	5279.66839774	35055.0671343	7263.94283433	265.046966478	10156.1368742	10477.5321744	15103.7692299
Cu - combustion - air	310215.07165	31757.8032125	1264593.47492	87576.9873098	22396.5835718	549876.577477	28195765.3958	1880009.93421	182918.398536	198393.102924	590607.034391	129119.847293	6172.82143229	97645.1119304	23933543.2848	78567.1093281	284274.58412	72553.3124899	482727.19773	56037.8865849	7082.89530044	200278.658482	7083377.07672	110318.867801	10735.3597041	2351.04645442	7972.26826728	131.160139062	12.3522515065	11161.6605883	177571.485347	6904.19241219	19514.4441195	2107.66869459	47124.8557646	14973.9961366	3386.97473047	21916.9822666	352455.360587	12074.5687679	142177.961109	65375.6885061	192970.008873	28603.5508701	5671.98563218	89431.1710947	7397571.17133	158867.273055
Hg - combustion - air	8819.1513519	15961.1069678	49299.9304892	1072.46928591	229.234448072	21390.383565	1126618.52224	84372.9747649	486.366809916	19395.5059944	82868.5626327	857.860758375	39.9164046615	3853.07461613	956774.425904	6042.47564289	1194.77935168	1196.43053689	6854.35110139	3613.66267899	632.71827295	6805.62546501	279391.220071	3762.17175761	4.74291247916	70.6243200323	415.685040805	13.1673717599	0.307223998215	373.496382065	6535.99642378	242.412562955	9.81651816651	196.225444076	1532.50046712	307.780042647	14.9315501082	93.885660357	14125.2917748	577.28575676	313.153560171	541.820125859	14840.0099176	2570.83293729	266.524969028	4568.26763022	290450.581937	6734.00523182
Ni - combustion - air	17637.8239694	96242.8739073	399287.600127	62788.1259173	1267.52947309	60684.3548046	1708030.21813	257639.818856	8902.95780107	236723.242525	570200.625345	177804.661012	373.52433373	38892.7691901	1442244.23487	880534.748766	11723.3329754	23165.6873519	270902.644237	201616.204867	3791.95971413	30426.0544232	444482.418084	327025.558132	468.603411435	2629.43292238	7435.69665646	236.707366673	3.27801967398	2041.2737657	10248.9297615	2515.68677655	747.100055588	10633.5998812	59017.276089	37555.7621484	443.842730564	7007.91080604	23136.3065689	21195.8029155	7359.31868588	54175.0324251	328551.535224	485168.471486	2930.34851875	77835.071675	454996.823878	119406.179137
Pb - combustion - air	3856.55189569	83099.0783926	103073.94289	11201.3796248	2489.47546143	22475.2207334	27036.5204409	106871.18283	7593.73994951	122595.459948	1364141.31623	16899.9163373	748.720817578	101478.70783	23790.6352559	180471.878054	9952.91834117	14309.1166593	128222.368331	22175.5392471	3445.81460191	5999.95505438	14636.639541	30462.4222163	115.147874906	435.449993584	6653.44194996	56.5113302358	1.55829065212	2792.64411454	1283.59493129	792.277598016	803.587190688	1949.49668044	27148.9727311	2395.95673493	296.982569151	4604.04990827	551.294813975	11852.1439418	9772.31804826	10852.8855874	205524.287865	15146.6023178	564.898789944	44816.8281918	18381.4269868	54502.4156381
Se - combustion - air	2432.88753532	245553.493149	58822.248182	7492.84215567	2797.26548542	37829.4354313	39108.1833165	161507.752723	1308.82056219	284282.426924	121137.134289	3959.6724692	287.233904044	1321.14763813	32262.5792762	1726.14816299	1476.0812737	14068.9786094	28760.491511	41888.4979861	9173.98040951	3415.73549206	9117.77286639	1802.27245631	64.5348569232	347.854618568	716.48712887	47.778053459	0.0607726306285	5819.09161015	330.369378843	935.920158663	108.374830262	2438.68412071	1338.99147506	1450.71717523	107.276841947	166.067370286	452.137442993	875.577455031	1254.19639554	4234.79505292	22330.274433	10994.7763788	912.697734031	8751.22260798	8265.73679002	14416.198058
Zn - combustion - air	66856.538591	92287.7221569	334052.554852	77571.3745597	12225.6016613	72811.9226212	128841.876904	189766.596143	127337.317938	366542.863358	2303835.40109	135242.891504	4836.3799605	206330.249196	120606.099267	244137.329119	154730.213078	49882.7172543	454712.896533	113010.390402	5147.45157582	28317.0044945	82584.6158979	74969.5632425	6778.20471792	2158.84661024	14158.5162621	622.438438054	48.0452286497	6276.42585643	8099.7897783	2030.04321527	11300.6723456	4360.73928619	72868.7067128	20370.161684	1643.91029294	18681.8274121	1781.07894675	24580.7943009	78554.6039063	48172.2016354	403025.346606	185152.713561	1928.69254698	76239.3290357	90298.1433554	101657.882059
As - non combustion - Agglomeration plant - pellets - air	133.279080344	98.16180926	33729.880835	102.169986019	61.3524895952	507.208042839	60.5143095465	535.054391654	0.00018145231154	0.380993303232	21773.7581428	2.36803227938	3.39390500319	12.9478718774	5.94443070673e-08	13.41490576	1.43807769243	83.2315318194	19944.4898893	61.7816177192	1.37391672307	29.2885381076	2.75264918741	38.7113661854	0.00303440464411	0	217.178151391	0	0	2.55440119783	0.000730750307754	6.07976806056	1.52392046005	71.4121968837	2071.13937084	4.79239722483	2.34838867002	11.451190588	1.89474314266	23.0279361175	0.152668691663	132.257972663	5430.16965888	6.89316403615	3.98330511673	27.1925639604	2.48610348678	27.9924276295
As - non combustion - Agglomeration plant - sinter - air	135.024208572	192.446478233	43240.8005382	106.622126117	43.3504664088	518.513834247	77.9009572155	555.802314454	0.000359991836367	0.752642399064	220753.991972	7.04925921337	10.5884602273	39.3805440911	1.8922492336e-07	44.7784723721	6.28412931352	353.803038705	33025.2145771	45.3522288083	6.00083736069	113.465306612	10.942619221	100.75024454	0.0341370522463	0	2443.25420314	0	0	28.7370134756	0.00822094096224	68.3973906813	6.65924607891	312.057882646	9050.48990134	20.9418754224	10.262017246	50.0395512898	8.27967152754	100.627754083	0.655802552165	573.719843579	23079.5936521	29.1908633555	17.0144481493	115.631724497	10.6386179714	120.178753614
As - non combustion - Glass production - air	0.000115702160293	0.15398852444	14.3454502008	0.000849151888458	7.24647830498e-05	2.89211472875	0.0475706143571	0.478835734249	0	0	298.361469153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.654156068427	0.912990327764	17.247357251	0.18841771289	0.0769943302642	0.535189639439	0.0882586454659	0.775945114704	0	0	0	0	0	0	0	0
As - non combustion - Production of coke oven coke - air	207.080473438	557.865880372	83547.2542473	1355.93788969	499.933044224	2237.96722399	1193.80184194	4536.13660955	0.001737115493	5.32348520664	1015508.83076	3.22231859946	3.21322843426	395.605835296	0	9.25573987524	26.3165162339	700.778811444	53406.8059657	225.860883201	85.7122192789	746.018052923	171.899787068	860.665201974	0.17328210189	0	2594.12465653	0	0	143.659897446	0.0417300802417	57.0004338457	3.98813401306	920.604829908	5157.30351164	331.618059667	63.9841397001	700.962876516	317.43791946	4246.33458214	4.85366072578	957.418746607	6681.27420326	348.395608567	141.613996789	1224.5781726	299.003104091	452.082629156
As - non combustion - Production of gascoke - air	0	0	0	0	0	0	0	0	0	0	6629.31704881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
As - non combustion - Steel production: basic oxygen furnace - air	49098.1208873	28222.1534671	4794443.48002	15913.9285212	7154.5634197	120446.607533	17893.5009605	68561.4622231	0.0426183595459	88.1554302515	3556029.83827	1524.73882988	2385.21167642	8648.60438379	4.3329144824e-05	1571.87976107	1607.16899614	90189.6202218	7721223.39254	4845.9557427	1534.62914503	28582.2812133	2765.93288411	23716.8317578	0.282550886069	0	20222.7080127	0	0	237.855001713	0.0680443682262	566.122206522	1703.10528345	79808.9486973	2314667.00376	5355.89438421	2624.51568593	12797.6385274	2117.52984597	25735.5949321	167.899258073	146795.246443	5912784.15326	7480.15647388	4357.58961456	29622.8980307	2724.35807822	30769.3313399
As - non combustion - Steel production: electric arc furnace - air	337.440422191	214.965804479	41150.1230833	128.914090019	67.6636810532	905.565089854	129.093104201	595.044954534	0.00380252014974	8.04050647015	258692.938929	8.54787525987	3.77185995514	32.6993017928	2.38081920169e-10	122.979924661	17.1988439377	965.855534388	90735.4522012	67.6671180285	16.4227766874	306.890319544	29.6755861777	258.647770966	0.0032550103307	0	232.96732285	0	0	2.74010992694	0.000783876931352	6.52177615264	18.2254896964	854.06180481	24770.0127746	57.3151870662	28.0858054148	136.951738325	22.6603832215	275.405064399	1.77985400916	1564.60945919	62306.837099	78.6598095634	46.0478691433	312.24204244	28.8185627359	326.078295063
As - non combustion - Steel production: open hearth furnace - air	49531.9482561	46456.3913466	7280842.47314	21401.4210207	8098.14690086	137995.142497	20570.0293392	86571.0757256	0.00464803367326	8.95414025907	990527.452752	647.161569188	1048.58987294	3730.58862374	1.93059514572e-05	298.813294096	32.002233332	1842.00290694	637340.62408	1130.76253454	30.5712547306	635.993104679	60.0759472648	788.961879993	0.453009095741	0	32422.7285136	0	0	381.348934143	0.109094394108	907.654236813	33.9125336543	1589.1699033	46090.0588038	106.647516345	52.2598205702	254.828842041	42.1646288477	512.451718476	3.38457615931	2938.41755532	120104.851404	152.342465371	88.1985918705	601.510867332	55.0694054327	620.501867998
B(a)P - non combustion - Primary aluminium production - air	5867.34523752	1777.08654259	593382.98406	1671.67193543	495.756498486	19579.3469907	810.479283639	5676.97988215	0.000249025953739	0.474660992571	214381.105852	5.34199557002	8.13069494754	61.9810369811	5.62615870925e-05	9.61554344649	111.386410669	1256.00522771	240692.058719	394.995174296	58.1389606509	849.361167533	166.995135336	1310.55880452	1.37022154018	0	29297.9901153	21.8248317446	0	1108.44510113	0.329979000698	762.864778823	186.783570426	2007.07836764	46925.510605	270.703353285	95.5456977419	323.436523441	162.478290941	1081.11470686	81.4980575144	3142.42579532	122316.651059	341.663803709	134.639257925	2297.65579173	255.759538443	1349.0780043
B(a)P - non combustion - Production of coke oven coke - air	1553.10355079	4183.99410279	626604.406855	10169.5341727	3749.49783168	16784.7541799	8953.51381454	34021.0245717	0.0130283661975	39.9261390498	7616316.2307	24.1673894959	24.0992132568	2967.04376472	0	69.4180490643	197.373871754	5255.84108583	400551.044742	1693.95662401	642.841644592	5595.13539692	1289.24840301	6454.9890148	1.29961576418	0	19455.9349239	0	0	1077.44923085	0.312975601813	427.503253842	29.9110050979	6904.53622431	38679.7763373	2487.13544751	479.881047751	5257.22157387	2380.78439595	31847.5093661	36.4024554433	7180.64059955	50109.5565244	2612.96706425	1062.10497592	9184.33629451	2242.52328069	3390.61971867
B(a)P - non combustion - Production of gascoke - air	0	0	0	0	0	0	0	0	0	0	49719.8778661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B(b)F - non combustion - Primary aluminium production - air	7823.12698336	2369.44872346	791177.312081	2228.8959139	661.008664647	26105.7959876	1080.63904485	7569.30650953	0.000332034604984	0.632881323428	285841.474469	7.12266076003	10.8409265967	82.6413826416	7.50154494567e-05	12.8207245953	148.515214226	1674.67363695	320922.744959	526.660232394	77.5186142013	1132.48155671	222.660180448	1747.41173936	1.82696205357	0	39063.9868204	29.0997756594	0	1477.92680151	0.439972000931	1017.15303843	249.044760568	2676.10449019	62567.3474734	360.937804379	127.394263656	431.248697922	216.637721255	1441.48627581	108.664076686	4189.90106041	163088.868079	455.551738279	179.519010567	3063.54105565	341.012717924	1798.7706724
B(b)F - non combustion - Production of coke oven coke - air	517.701183596	1394.66470093	208868.135618	3389.84472424	1249.83261056	5594.91805998	2984.50460485	11340.3415239	0.00434278873249	13.3087130166	2538772.0769	8.05579649864	8.03307108563	989.014588239	0	23.1393496882	65.7912905848	1751.94702861	133517.014914	564.652208004	214.280548197	1865.04513231	429.749467669	2151.66300493	0.433205254725	0	6485.31164131	0	0	359.149743615	0.104325200604	142.501084614	9.97033503266	2301.51207477	12893.2587791	829.045149169	159.96034925	1752.40719129	793.59479865	10615.8364554	12.1341518144	2393.54686652	16703.1855081	870.989021418	354.034991973	3061.44543151	747.507760227	1130.20657289
B(b)F - non combustion - Production of gascoke - air	0	0	0	0	0	0	0	0	0	0	16573.2926221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B(k)F - non combustion - Primary aluminium production - air	7823.12698336	2369.44872346	791177.312081	2228.8959139	661.008664647	26105.7959876	1080.63904485	7569.30650953	0.000332034604984	0.632881323428	285841.474469	7.12266076003	10.8409265967	82.6413826416	7.50154494567e-05	12.8207245953	148.515214226	1674.67363695	320922.744959	526.660232394	77.5186142013	1132.48155671	222.660180448	1747.41173936	1.82696205357	0	39063.9868204	29.0997756594	0	1477.92680151	0.439972000931	1017.15303843	249.044760568	2676.10449019	62567.3474734	360.937804379	127.394263656	431.248697922	216.637721255	1441.48627581	108.664076686	4189.90106041	163088.868079	455.551738279	179.519010567	3063.54105565	341.012717924	1798.7706724
B(k)F - non combustion - Production of coke oven coke - air	517.701183596	1394.66470093	208868.135618	3389.84472424	1249.83261056	5594.91805998	2984.50460485	11340.3415239	0.00434278873249	13.3087130166	2538772.0769	8.05579649864	8.03307108563	989.014588239	0	23.1393496882	65.7912905848	1751.94702861	133517.014914	564.652208004	214.280548197	1865.04513231	429.749467669	2151.66300493	0.433205254725	0	6485.31164131	0	0	359.149743615	0.104325200604	142.501084614	9.97033503266	2301.51207477	12893.2587791	829.045149169	159.96034925	1752.40719129	793.59479865	10615.8364554	12.1341518144	2393.54686652	16703.1855081	870.989021418	354.034991973	3061.44543151	747.507760227	1130.20657289
B(k)F - non combustion - Production of gascoke - air	0	0	0	0	0	0	0	0	0	0	16573.2926221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CH4 - non combustion - Extraction/production of (natural) gas - air	13908958.0519	3559239661.07	577311465.444	37791247.971	21374931.6378	136536034.504	34486143.4819	159185096.865	16.7615995374	1251007371.42	264953.733883	4536.43884628	2945.54438182	109784.019216	9.69317668381	2504.35310049	420406.632551	3265756995.07	665986016.45	25974281.2185	790138.81469	16203138.339	1968956.62964	61714397.0219	0	98666066.3722	0	0	0	4589919.5967	0	6973410.76189	4907575.42226	1034722039.89	235747765.078	4648011.10889	1645527.39746	35650523.1337	3720361.20019	128186935.035	3051397.29144	2718141633.66	1802310090.34	7264937.00727	3021424.40157	77376865.1235	6523278.26283	248026320.15
CH4 - non combustion - Extraction/production of crude oil - air	26892919.5989	7533598160.84	202625431.788	115246721.19	14515448.1408	187173962.964	49826515.7146	161322364.746	43.0750087653	4138200779.12	832950.369532	20042.6230773	9117.99501651	390722.682914	4.70784400122	7935.61064378	169425.302371	10216208448.8	521417670.593	28881007.1343	723280.979713	8167804.65918	2009267.14432	40573090.4481	0	154019462.827	0	0	0	2615000.42948	0	4313876.25656	5605617.61854	6944688716.59	514453598.298	5378841.97497	3115168.59064	56137026.5287	8959484.34529	207443812.116	5279648.65039	15316554619.7	1238976022.91	8390002.20263	2305288.07945	49881658.2786	9289964.81799	192270251.931
