stressor	Europe	Asia	America	Oceania	Africa	Other
Cropland - Fodder crops-Meat animals nec	605.622490675	1041.33766706	959.523705315	90.2010873915	317.070652784	988.820626019
Cropland - Fodder crops-Pigs	1071.1985099	1703.09648684	979.703049536	119.640313487	375.115180456	1093.42020603
Cropland - Fodder crops-Poultry	2200.09106971	3198.4761938	1768.0647625	224.591350863	692.690408765	2240.53855599
Cropland - Fodder crops-Raw milk	8742.28558655	10299.3796855	9142.11380979	968.139149234	2831.13785953	11308.8232306
Cropland - Oil seeds	185273.688226	193118.601008	88166.1840871	12688.7834168	31533.9905636	136259.82803
Cropland - Paddy rice	106851.066662	98650.6643827	75519.9633432	9076.99804724	15766.6230062	56852.1616574
Cropland - Plant-based fibers	10655.4914472	9585.87594382	6060.21700252	769.79473642	1460.88200164	6378.33915483
Cropland - Sugar cane, sugar beet	19264.3235811	23669.0986083	8792.86972899	1466.96876226	3779.29860291	14751.8977597
Cropland - Vegetables, fruit, nuts	205645.667745	152300.311963	114599.276651	11711.2444614	23306.1692114	122506.826634
Cropland - Wheat	149464.772577	236452.430632	124501.338808	14440.826493	42483.6749259	135857.48199
Forest area - Forestry	1216962.60371	1490167.1192	695259.843402	92610.7586189	262502.480665	1005737.24261
Other land Use: Total	215224.034264	333495.839867	126479.927009	13384.7493534	52204.559415	246885.248374
Permanent pastures - Grazing-Cattle	1361715.7942	1288073.32111	517281.391324	64391.6310848	136314.24544	712669.241139
Permanent pastures - Grazing-Meat animals nec	82827.1270526	61522.7436665	54452.4193613	5441.79865969	10308.4057181	50436.3294791
Permanent pastures - Grazing-Raw milk	565385.7502	562518.363698	266674.210706	33901.3771623	67846.3461091	255365.890687
Infrastructure land	0	0	0	0	0	0
Forest area - Marginal use	0	0	0	0	0	0
Energy Inputs from Nature: Total	40445255.8598	64666875.2685	38811208.4817	4293988.11927	6646316.42576	23493820.9937
Emission Relevant Energy Carrier: Total	11182615.0156	11227663.7076	11798585.3452	1370021.8646	2561718.26645	9524686.83761
Energy Carrier Supply: Total	53871560.2081	79473144.7936	55126033.5814	6279059.68308	10676355.1321	38119461.5932
Energy Carrier Use: Total	28475265.5852	29271249.3211	32753088.2669	3846420.52138	7560059.27684	28342670.4004
Domestic Extraction Used - Crop residues - Feed	130952.682893	114567.471864	74050.0252035	9654.22854106	18232.5493262	83485.1498439
Domestic Extraction Used - Crop residues - Straw	189104.464727	197468.843839	118418.304023	14970.6133812	34287.0379461	138117.235907
Domestic Extraction Used - Fishery - Aquatic plants	43.6378747645	47.00438454	30.1623643373	3.94424478656	11.2867838009	52.8675857313
Domestic Extraction Used - Fishery - Inland waters fish catch	1016.13472308	950.243579457	600.231576134	73.1598943461	128.320783074	414.194768843
Domestic Extraction Used - Fishery - Marine fish catch	3857.3719738	4197.28167988	2730.53091433	337.981322512	771.00762626	2731.75419359
Domestic Extraction Used - Fishery - Other (e.g. Aquatic mammals)	755.691670771	686.177114052	568.668649341	67.9450636372	144.917085568	670.962103612
Domestic Extraction Used - Fodder crops - Alfalfa for Forage and Silage	4349.51473134	6593.57635142	1542.55588902	356.365336408	1045.02726608	3462.7035544
Domestic Extraction Used - Fodder crops - Beets for Fodder	24.8835214284	75.677446157	50.3907713096	5.28861151088	19.5709373509	38.2450811668
Domestic Extraction Used - Fodder crops - Cabbage for Fodder	9.54839670975	21.5102715693	11.6288280234	1.43236904007	4.32731911932	6.64426731461
Domestic Extraction Used - Fodder crops - Carrots for Fodder	0	0.0529105366415	0.0491813224421	0.00393396356596	0.0211159648666	0.0508957804841
Domestic Extraction Used - Fodder crops - Clover for Forage and Silage	1662.82089971	2938.10463079	1274.54716194	189.077745859	435.376766189	410.075051012
Domestic Extraction Used - Fodder crops - Forage Products nec	2956.06314586	1899.46303024	2891.1102842	280.820015774	621.503053224	3506.1140889
Domestic Extraction Used - Fodder crops - Grasses nec for Forage and Silage	3529.503889	6177.93024406	2097.44503208	355.017275434	1255.59583271	4304.20604463
Domestic Extraction Used - Fodder crops - Green Oilseeds for Fodder	239.937629263	934.654877271	574.56603395	60.7489721512	285.563219234	762.893459899
Domestic Extraction Used - Fodder crops - Leguminous nec for forage and Silage	57.8261339048	424.344653404	463.24362259	37.0068617605	178.003363138	491.440342937
Domestic Extraction Used - Fodder crops - Maize for Forage and Silage	2153.9897749	5527.41121748	2668.98235564	341.552780557	1436.03276661	4071.27327267
Domestic Extraction Used - Fodder crops - Other grasses	0	0	0	0	0	0
Domestic Extraction Used - Fodder crops - Rye Grass, Forage and Silage	24.3959897649	536.098566951	468.399024515	38.9705539326	205.059317408	501.839327712
Domestic Extraction Used - Fodder crops - Sorghum for Forage and Silage	335.96410162	456.804571935	55.5139891417	24.0417170357	60.5850429781	220.011549786
Domestic Extraction Used - Fodder crops - Swedes for Fodder	20.3397433532	43.4494749901	22.6907990405	2.88157927841	8.24295944156	11.5541208266
Domestic Extraction Used - Fodder crops - Turnips for Fodder	24.1383403156	45.0134186924	21.1330067963	2.94857554051	7.27292683071	7.97911792888
Domestic Extraction Used - Fodder crops - Vegetables and Roots, Fodder	26.6275534799	134.797033284	102.303459626	9.56729189301	41.9482092956	90.3673846021
Domestic Extraction Used - Forestry - Coniferous wood - Industrial roundwood	20268.4603439	35849.9999211	13709.6711523	2113.55976179	7515.9163806	24802.1053917
Domestic Extraction Used - Forestry - Coniferous wood - Wood fuel	5594.91257888	4614.75731118	4397.28630685	464.812263631	1172.20223766	5907.00556041
Domestic Extraction Used - Forestry - Kapok Fruit	0	0	0	0	0	0
Domestic Extraction Used - Forestry - Natural Gums	1.98192766173	2.61452742575	0	0.12216823992	0.321103804536	1.39017225374
Domestic Extraction Used - Forestry - Non-coniferous wood - Industrial roundwood	30689.5377832	31576.3095369	19269.3349932	2414.42944081	5992.23949063	26304.2047593
Domestic Extraction Used - Forestry - Non-coniferous wood - Wood fuel	110124.091796	72332.1684235	53271.3907833	5476.52028597	8973.24392486	52842.7551003
Domestic Extraction Used - Forestry - Raw materials other than wood	0	0	0	0	0	0
Domestic Extraction Used - Fossil Fuel: Total	949130.01275	1583073.52036	992172.038827	102837.817897	153796.773656	681799.924539
Domestic Extraction Used - Grazing	412057.048985	402969.310035	178036.855781	24509.1050601	54031.4903816	248353.275958
Domestic Extraction Used - Metal Ores - Bauxite and aluminium ores	14758.9751828	31368.6119614	14807.1945227	1012.26173239	1921.98507372	16087.6761821
Domestic Extraction Used - Metal Ores - Copper ores	134187.525953	244080.084568	86853.6526001	11475.1442233	17933.0086651	76672.037889
Domestic Extraction Used - Metal Ores - Gold ores	67167.2253368	131661.287715	47511.8172589	3981.49753199	6846.27235216	45852.6532331
Domestic Extraction Used - Metal Ores - Iron ores	148135.836273	246359.301019	161659.944215	14627.1764062	24610.9388379	184237.17858
Domestic Extraction Used - Metal Ores - Lead ores	3345.64201828	5293.15168114	2735.26444765	319.256945883	538.124163903	3692.06747774
Domestic Extraction Used - Metal Ores - Nickel ores	14594.0234898	13596.707359	15089.8121363	1714.81098944	2303.46300041	16006.770747
Domestic Extraction Used - Metal Ores - Other non-ferrous metal ores	18539.0446482	23896.4246428	18453.9229	1762.09461281	2328.5648029	14104.642949
Domestic Extraction Used - Metal Ores - PGM ores	6034.9678502	5953.53913018	5960.04582383	214.959439426	13.818335175	1821.29280448
Domestic Extraction Used - Metal Ores - Silver ores	17268.699517	31534.1475106	2763.54090811	1263.124241	2282.9447449	10857.5843921
Domestic Extraction Used - Metal Ores - Tin ores	25937.8923811	5708.68768769	31325.6073304	3452.2040146	4449.60047159	41129.1125154
Domestic Extraction Used - Metal Ores - Uranium and thorium ores	4310.94219676	8752.43995439	3904.6863848	410.838423361	567.057384359	988.794391995
Domestic Extraction Used - Metal Ores - Zinc ores	17051.7670275	28209.4025852	10789.3797569	1502.18247034	2408.71232357	13327.8449183
Domestic Extraction Used - Non-Metallic Minerals - Building stones	348.943872663	608.490186078	0	22.5523006832	41.2318015672	221.481075246
Domestic Extraction Used - Non-Metallic Minerals - Chemical and fertilizer minerals	0	0	0	0	0	0
Domestic Extraction Used - Non-Metallic Minerals - Clays and kaolin	9833.40928774	21465.5242918	8796.94354268	1087.52744627	1779.38566722	5216.07545299
Domestic Extraction Used - Non-Metallic Minerals - Gravel and sand	179108.957962	454247.838192	183990.489173	22407.6685645	41482.3520289	109791.512415
Domestic Extraction Used - Non-Metallic Minerals - Limestone, gypsum, chalk, dolomite	208195.492876	370278.960505	148622.949485	21986.1524378	31019.2503372	83942.6558448
Domestic Extraction Used - Non-Metallic Minerals - Other minerals	1541080.28679	1382936.34599	1910016.52191	194486.82523	264500.704196	1764050.47142
Domestic Extraction Used - Non-Metallic Minerals - Salt	0	0	0	0	0	0
Domestic Extraction Used - Non-Metallic Minerals - Slate	167.345975374	347.81045433	66.8803612271	13.8877406927	28.937245288	139.951590505
Domestic Extraction Used - Primary Crops - Kapokseed in Shell	16.3930434888	17.036296904	13.0537682324	1.60693550107	2.79363159557	8.32482391624
Domestic Extraction Used - Primary Crops - Honey	82.3381255958	76.6911611824	61.9611493788	6.66428266502	16.6173615168	74.9121390118
Domestic Extraction Used - Primary Crops - Beeswax	4.49461951164	2.32150352631	2.54951372378	0.240002603794	0.442893150904	3.40068368351
Domestic Extraction Used - Primary Crops - Abaca	10.3145312809	15.4342090469	4.75857403906	0.93607373738	1.72890279034	1.39378797044
Domestic Extraction Used - Primary Crops - Agave Fibres nes	2.41318750356	3.29255989916	0.273044418331	0.166157540319	0.394624368386	1.35470693807
Domestic Extraction Used - Primary Crops - Almonds	175.32693297	230.718098733	62.4357361564	12.2428193165	31.1057629292	105.492334337
Domestic Extraction Used - Primary Crops - Anise, Badian, Fennel	43.8049838325	33.9524825402	38.2063359063	3.96097046427	7.95421369549	38.4197865922
Domestic Extraction Used - Primary Crops - Apples	3185.96398338	2747.38845488	3155.81090211	320.971629044	766.649810404	3601.14576431
Domestic Extraction Used - Primary Crops - Apricots	256.683466318	319.032917967	181.905379408	22.7985258217	48.4737330741	103.878484138
Domestic Extraction Used - Primary Crops - Arecanuts	68.9290709744	56.6268593152	61.6817953677	6.76341779934	11.7687810805	50.0408391234
Domestic Extraction Used - Primary Crops - Artichokes	68.3632055496	110.470516615	58.6317640882	7.28906595312	22.1138315562	54.9873459711
Domestic Extraction Used - Primary Crops - Asparagus	311.090856428	69.5620782774	359.930320117	30.3852298668	58.1070845484	452.101351541
Domestic Extraction Used - Primary Crops - Avocados	290.739356698	279.779068934	65.1391554596	14.8165234314	33.2398719157	172.228177521
Domestic Extraction Used - Primary Crops - Bambara beans	21.9966243474	7.82609671263	7.00494857123	0.396754021306	0	6.64276175803
Domestic Extraction Used - Primary Crops - Bananas	7813.52740708	6277.0562899	4257.58484681	530.677719415	956.840977556	4769.12640738
Domestic Extraction Used - Primary Crops - Barley	3864.01846532	7976.73840899	5090.51379786	492.595592308	1924.6284255	5947.1815894
Domestic Extraction Used - Primary Crops - Beans, dry	1969.34272699	1788.91944159	915.597820603	127.518395151	233.191597008	964.532920131
Domestic Extraction Used - Primary Crops - Beans, green	897.792409476	263.334114382	1012.38264534	85.423103633	158.922732686	1161.92297381
Domestic Extraction Used - Primary Crops - Berries nec	75.030426087	114.396643751	50.0139156449	7.67600014348	15.9275541354	20.8188893586
Domestic Extraction Used - Primary Crops - Blueberries	17.042053951	24.7899713844	2.30873012012	1.23062583679	3.64876107905	13.7848517866
Domestic Extraction Used - Primary Crops - Brazil nuts, with shell	7.53005925369	8.00966217573	0.635944854266	0.377085446152	0.896449207094	4.48411024913
Domestic Extraction Used - Primary Crops - Broad beans, horse beans, dry	277.664286301	213.614104961	197.189954609	16.3146627564	39.3479620724	217.523902802
Domestic Extraction Used - Primary Crops - Buckwheat	36.1939973491	54.1583097639	63.0557801891	5.75420462665	19.8745188571	73.405655152
Domestic Extraction Used - Primary Crops - Cabbages	3097.1344814	1926.41752087	3318.20151909	301.453675279	656.338328472	3549.19042548
Domestic Extraction Used - Primary Crops - Canary Seed	15.8138652997	22.4442078019	2.87735544981	1.13202107785	2.69696155954	8.62315797907
Domestic Extraction Used - Primary Crops - Carobs	4.70979373079	7.33426310829	7.78452486844	0.610496500759	2.48186710577	8.02975177603
Domestic Extraction Used - Primary Crops - Carrots	1511.97996182	1360.43506359	1554.87360495	153.620438978	377.406849409	1707.40125813
Domestic Extraction Used - Primary Crops - Cashew nuts, with shell	458.398945954	373.470670249	216.485005449	25.3077270252	36.7631513798	123.931010461
Domestic Extraction Used - Primary Crops - Cashewapple	132.923413136	146.361805553	9.58233111323	6.88150106394	16.6606477159	81.2167351181
Domestic Extraction Used - Primary Crops - Cassava	27655.4800038	17027.6448564	10772.7240463	1093.01190363	1405.70685946	9554.18037482
Domestic Extraction Used - Primary Crops - Cassava leaves	12.2028799922	4.34161703557	3.88607567308	0.220103850117	0	3.68514837868
Domestic Extraction Used - Primary Crops - Castor oil seed	84.9983180945	20.4368465914	84.1802835225	7.11372101435	12.3682321283	102.976504821
Domestic Extraction Used - Primary Crops - Cauliflower	848.620995194	388.749566822	991.29609893	86.6199465072	183.966569744	1154.46054904
Domestic Extraction Used - Primary Crops - Cereals nec	645.404986573	313.55419531	241.678394915	17.5766684709	18.7589165649	206.960962374
Domestic Extraction Used - Primary Crops - Cherries	100.750270536	153.914294895	90.9178346036	11.4327196868	30.778153568	82.3817188682
Domestic Extraction Used - Primary Crops - Chestnuts	76.6725603789	12.4616328852	97.648410679	7.88038553898	15.5678629537	119.774938027
Domestic Extraction Used - Primary Crops - Chick peas	633.861792386	432.377133174	571.438456212	52.8549876627	101.175339561	625.715338382
Domestic Extraction Used - Primary Crops - Chicory Roots	4.65316151825	31.8677522635	28.3788743997	2.31241428723	11.7122922778	29.0254634105
Domestic Extraction Used - Primary Crops - Chillies and peppers, dry	248.711370982	199.436273075	162.024977647	18.07725108	30.9892959136	131.567176073
Domestic Extraction Used - Primary Crops - Chillies and peppers, green	1500.40546559	884.572008377	1309.23578438	126.000845093	261.056121	1575.5642858
Domestic Extraction Used - Primary Crops - Cinnamon	10.9599723755	6.99931174551	10.4189419477	1.04634019494	1.81084149553	9.63989601092
Domestic Extraction Used - Primary Crops - Citrus Fruit nec	1062.65240896	460.801297004	562.226204451	47.7648667107	66.1971066826	617.125164952
Domestic Extraction Used - Primary Crops - Cloves	7.99493126739	2.00012410688	6.50484639233	0.509398983919	0.780291994971	7.30882604065
Domestic Extraction Used - Primary Crops - Cocoa Beans	481.546751201	206.227184084	176.452206674	13.8618219667	13.6868169602	201.539238963
Domestic Extraction Used - Primary Crops - Coconuts	4795.06413611	5171.9049994	3298.78224378	435.678994222	765.3669609	2139.33454717
Domestic Extraction Used - Primary Crops - Coffee, Green	674.731622895	724.458509453	202.548113245	42.6799575271	85.7272488835	322.313784355
Domestic Extraction Used - Primary Crops - Coir	94.2078812041	104.447184556	67.3468602116	8.75162672128	15.0194262821	35.9581006244
Domestic Extraction Used - Primary Crops - Cotton Lint	1514.60856449	1340.69695724	1004.78708677	123.180994199	236.070416004	1121.38291684
Domestic Extraction Used - Primary Crops - Cottonseed	2740.07301282	2300.60941029	1936.21642968	227.515893564	428.288028641	2083.17272216
Domestic Extraction Used - Primary Crops - Cow peas, dry	976.948462632	388.962558752	317.981311116	20.2940331135	6.37168351425	289.549282298
Domestic Extraction Used - Primary Crops - Cranberries	23.6360929424	31.7182533188	0.649223426331	1.50367607331	4.03086613017	16.8682741034
Domestic Extraction Used - Primary Crops - Cucumbers and Gherkins	2909.06406765	1535.24784055	3189.08048243	293.305443612	582.932164461	3445.16536993
Domestic Extraction Used - Primary Crops - Currants	1.49313514587	32.6430583853	29.0614398431	2.39617260386	12.3631247337	29.2898113217
Domestic Extraction Used - Primary Crops - Dates	958.285460853	1196.19798454	490.051662167	75.2636919129	123.631089965	82.2179336208
Domestic Extraction Used - Primary Crops - Eggplants	2127.40585545	808.665590125	2335.73676529	207.366020215	372.08823828	2525.22068932
Domestic Extraction Used - Primary Crops - Fibre Crops nes	23.9903581904	28.8429832786	8.34197475129	1.65178865357	3.06631580688	6.50661588676
Domestic Extraction Used - Primary Crops - Figs	101.27609003	94.9768729773	58.2011036254	6.99347847356	12.4658091388	38.4955375566
Domestic Extraction Used - Primary Crops - Flax Fibre and Tow	3.139904894	13.2318498396	13.3761858145	1.13611987751	5.03068393159	13.8594363034
Domestic Extraction Used - Primary Crops - Fonio	81.8915177417	29.1358768359	26.0788137825	1.47708068573	0	24.7304238037
Domestic Extraction Used - Primary Crops - Fruit Fresh Nes	2678.60684666	2687.02164822	1609.80813068	208.492066435	357.454085436	1022.13184849
Domestic Extraction Used - Primary Crops - Fruit, tropical fresh nes	1500.57206344	1565.84496535	1025.078174	133.938984924	237.232708966	726.762472793
Domestic Extraction Used - Primary Crops - Garlic	1025.37346976	324.511153258	1146.5979978	99.1329218873	183.281124442	1316.89989748
Domestic Extraction Used - Primary Crops - Ginger	135.17173088	111.05845422	95.5802638859	10.6874419152	17.6054740004	69.8767795233
Domestic Extraction Used - Primary Crops - Gooseberries	0.0137806518015	6.74314598954	6.25588936021	0.50112479764	2.68494564229	6.46588768236
Domestic Extraction Used - Primary Crops - Grapefruit and Pomelos	519.202228373	437.243198227	291.339882248	37.7477285576	70.7041734618	343.651713257
Domestic Extraction Used - Primary Crops - Grapes	2881.88814056	4265.29685868	2644.96306602	303.70731025	930.043324439	3076.74471749
Domestic Extraction Used - Primary Crops - Groundnuts in Shell	3207.17097864	1318.92033704	2019.66230743	173.575992403	260.747809671	2249.02075996
Domestic Extraction Used - Primary Crops - Hazelnuts	37.3981860248	24.3968908461	43.4508286773	4.0574459375	8.74530213988	45.805466718
Domestic Extraction Used - Primary Crops - Hemp Fibre and Tow	2.46285563187	3.85107162169	2.28855829228	0.290183875215	0.731663567513	1.63197084899
Domestic Extraction Used - Primary Crops - Hempseed	0.520967778708	2.27622053741	2.57933438138	0.209932319557	0.955736546589	2.82993334172
Domestic Extraction Used - Primary Crops - Hops	6.74945014016	7.09463616224	4.45996365571	0.453006061049	1.45981747028	5.75867187164
Domestic Extraction Used - Primary Crops - Jojoba Seeds	0.00637334327092	0.00840761300085	0	0.000392860014444	0.00103258298041	0.00447041794202
Domestic Extraction Used - Primary Crops - Jute and Jute-like Fibres	198.744598755	190.704120533	164.796931942	19.4267442617	33.7647678192	116.172075554
Domestic Extraction Used - Primary Crops - Kapok Fibre	6.38099419707	6.77734020957	5.01500398722	0.625425188438	1.08718361589	3.09407415419
Domestic Extraction Used - Primary Crops - Karite Nuts	103.134578359	36.6938659271	32.8437857513	1.86024264693	0	31.1456168106
Domestic Extraction Used - Primary Crops - Kiwi Fruit	130.532343085	146.866907306	131.286466316	14.5118685022	34.5066465194	124.058428132
Domestic Extraction Used - Primary Crops - Kolanuts	40.1635542634	14.2896407659	12.7903094406	0.724431686074	0	12.1289938908
Domestic Extraction Used - Primary Crops - Leeks and other Alliac. Veg.	59.9074809589	66.88952363	101.269330883	8.80667501947	26.9218177789	108.965112679
Domestic Extraction Used - Primary Crops - Leguminous vegetables, nes	161.291120817	137.902091113	76.6297066042	8.93720505298	16.8327692336	63.5049021623
Domestic Extraction Used - Primary Crops - Lemons and Limes	893.502354654	897.043363357	499.430000176	71.1627483887	156.683592288	683.760065834
Domestic Extraction Used - Primary Crops - Lentils	286.715981267	303.505726644	128.462364558	21.1080053858	46.9805542653	227.619050203
Domestic Extraction Used - Primary Crops - Lettuce	1072.95002548	762.19178749	1001.2554285	102.152483229	235.217590042	1332.1908311
Domestic Extraction Used - Primary Crops - Linseed	89.3428354982	104.789396641	56.3913420853	7.81025365432	21.0310373651	85.0231721473
Domestic Extraction Used - Primary Crops - Lupins	39.6439156686	119.134937858	42.9559352633	1.45136906518	15.7615620942	98.2982437475
Domestic Extraction Used - Primary Crops - Maize	49524.8202992	50402.0797118	20700.7153372	3491.71672685	8379.18359767	39415.208564
Domestic Extraction Used - Primary Crops - Maize, green	679.046221901	687.30949858	202.754764585	38.3390478262	87.9670073403	390.112682562
Domestic Extraction Used - Primary Crops - Mangoes, mangosteens, guavas	2693.13255655	2151.14899952	1812.50337096	209.001862165	361.999186916	1659.38550162
Domestic Extraction Used - Primary Crops - Mate	46.5264984508	61.3770162113	0	2.86794545288	7.53803277119	32.6348173341
Domestic Extraction Used - Primary Crops - Melonseed	104.373334213	36.8605397025	34.9590649556	2.03127783091	0.369616941552	33.6873554581
Domestic Extraction Used - Primary Crops - Millet	3054.65035951	1071.15584265	1591.65253009	116.564317253	136.979258311	1662.65543011
Domestic Extraction Used - Primary Crops - Mixed Grain	14.8580518397	189.464507749	158.008609975	13.5517921302	70.2206919421	173.898505916
Domestic Extraction Used - Primary Crops - Mushrooms	252.385375866	148.898612501	347.757247268	29.5490389617	75.4937159714	420.732028185
Domestic Extraction Used - Primary Crops - Mustard Seed	44.2665703601	71.3530774446	25.2689478804	4.39187922589	10.2844542326	17.0778851493
Domestic Extraction Used - Primary Crops - Natural Rubber	922.956229189	1056.82998282	615.396332691	83.2931670506	143.089962953	306.651788271
Domestic Extraction Used - Primary Crops - Nutmeg, mace and cardamoms	4.39040830872	4.27997888703	2.51628530059	0.36407910186	0.70775282419	3.05014006264
Domestic Extraction Used - Primary Crops - Nuts, nes	58.6302019414	54.4523388424	28.6596743146	3.56403566624	7.19758313992	34.8055174362
Domestic Extraction Used - Primary Crops - Oats	476.876243844	1249.82776037	649.483032839	67.7568832616	306.512232739	996.988583974
Domestic Extraction Used - Primary Crops - Oil Palm Fruit	19307.8856514	20464.7772785	12682.2436843	1660.90160492	2848.63750541	7508.98985015
Domestic Extraction Used - Primary Crops - Oilseeds nec	226.515420488	198.810316313	154.597416276	17.3476796231	30.7564638888	110.874062385
Domestic Extraction Used - Primary Crops - Okra	502.976789335	188.122798865	362.309610499	30.1720271746	45.3317213068	379.704983692
Domestic Extraction Used - Primary Crops - Olives	749.183829267	1180.46764495	907.779314925	83.7933399925	298.619331989	828.403070204
Domestic Extraction Used - Primary Crops - Onions	294.84825445	236.63470518	210.450653598	22.542438147	42.0910471264	182.646476575
Domestic Extraction Used - Primary Crops - Onions, dry	4710.58585181	3760.53337443	3687.8951538	392.25712323	798.378084508	3793.858999
Domestic Extraction Used - Primary Crops - Oranges	4406.52260124	4897.45248114	1897.63468298	323.768392274	745.516112928	2991.22477467
Domestic Extraction Used - Primary Crops - Other Bastfibres	11.8291744115	8.80099331495	10.9020143094	1.08419870568	2.46310004559	12.5800305328
Domestic Extraction Used - Primary Crops - Other melons	1735.6349945	1320.38810357	1505.6427463	159.773177407	316.462816529	1583.44845593
Domestic Extraction Used - Primary Crops - Papayas	725.981406111	529.906545489	361.200854665	47.0867578236	90.7183945268	556.62867278
Domestic Extraction Used - Primary Crops - Peaches and Nectarines	897.640469459	720.694823561	926.976642005	90.5388141669	219.812870635	1091.55092085
Domestic Extraction Used - Primary Crops - Pears	969.480757796	455.639445803	1063.97628007	92.9479057284	202.700974613	1290.10003627
Domestic Extraction Used - Primary Crops - Peas, Green	705.248936272	254.883058326	802.472460509	67.6952015299	139.207188247	951.638119144
Domestic Extraction Used - Primary Crops - Peas, dry	424.567127015	613.77417211	308.072396143	39.0392184426	131.578562229	499.096565545
Domestic Extraction Used - Primary Crops - Pepper	38.632260572	44.9068160105	23.7123106672	3.40589178547	6.02844788207	13.9413240777
Domestic Extraction Used - Primary Crops - Peppermint	10.7540473363	4.32714504134	3.36399037862	0.219110567991	0.10292365274	3.49686820795
Domestic Extraction Used - Primary Crops - Persimmons	179.863147329	57.2422686628	198.446762961	17.4988767627	31.7136500856	230.885651588
Domestic Extraction Used - Primary Crops - Pigeon peas	286.729173402	190.568452135	208.950770267	21.4149937394	35.0577383963	183.834430585
Domestic Extraction Used - Primary Crops - Pineapples	1839.11800043	1855.69100619	776.062717988	121.007095623	221.012406909	768.193355011
Domestic Extraction Used - Primary Crops - Pistachios	86.0858353875	118.281704616	46.3864948559	7.90837622854	14.6755881518	22.6064082765
Domestic Extraction Used - Primary Crops - Plantains	4508.26826221	2296.88736105	1320.55954216	117.271865728	111.109156343	1507.51393945
Domestic Extraction Used - Primary Crops - Plums	421.148115405	330.551213133	496.970780363	45.7263538236	116.188900108	564.18674002
Domestic Extraction Used - Primary Crops - Pome fruit, nes	11.4003573994	17.63053782	6.46927635132	1.11527516532	1.93716514485	0.00909330813484
Domestic Extraction Used - Primary Crops - Poppy Seed	1.77800376549	3.21804578892	4.6519464459	0.38240558795	1.4185005462	5.00902892063
Domestic Extraction Used - Primary Crops - Potatoes	15329.0603504	16632.1795421	14912.4277423	1537.70937972	4100.73366744	15679.4075805
Domestic Extraction Used - Primary Crops - Pulses nec	294.668391765	248.669463035	182.372398102	18.6732385657	37.0023734853	135.16283552
Domestic Extraction Used - Primary Crops - Pumpkins, Squash, Gourds	1310.67319869	1126.37257383	1094.16348841	117.634929629	247.502566915	1109.22475214
Domestic Extraction Used - Primary Crops - Pyrethrum, Dried Flowers	0.770559124617	0.467069611646	0.291916652304	0.026770388222	0.0313212812367	0.205863943153
Domestic Extraction Used - Primary Crops - Quinces	36.4568559127	35.7402484529	27.0271809091	3.13958492041	6.22791971594	21.633171852
Domestic Extraction Used - Primary Crops - Quinoa	4.77697252782	6.3017061254	0	0.294457934636	0.773945529124	3.35068468607
Domestic Extraction Used - Primary Crops - Ramie	8.21054038433	0.779516441511	10.0195236588	0.806979408608	1.41143719395	11.9681718143
Domestic Extraction Used - Primary Crops - Rapeseed	1888.35003174	2705.65958598	2198.26661195	225.347274748	763.235316004	3154.0646101
Domestic Extraction Used - Primary Crops - Raspberries	8.57444514698	30.4384273897	18.3758705399	1.97642622188	8.88796910902	23.0120695853
Domestic Extraction Used - Primary Crops - Rice	49455.7465423	45671.0248114	38297.9295489	4530.81544193	7959.80027683	29523.357988
Domestic Extraction Used - Primary Crops - Roots and Tubers, nes	1133.67522033	641.609286808	405.818517015	37.3227663537	39.5167137072	334.845869378
Domestic Extraction Used - Primary Crops - Rye	97.222994511	572.982924888	517.915182587	44.4349643133	210.542411813	551.432653599
Domestic Extraction Used - Primary Crops - Safflower Seed	45.7038794321	49.6078100067	23.7300434075	3.70964835283	7.26175099907	26.8729355528
Domestic Extraction Used - Primary Crops - Sesame Seed	438.264804054	323.918009574	232.729501375	25.3951391419	37.945912899	167.474059394
Domestic Extraction Used - Primary Crops - Sisal	29.1798152006	27.6595351711	4.16824018118	1.37644856456	3.06898806634	16.9572701096
Domestic Extraction Used - Primary Crops - Sorghum	5527.37976889	3706.37511618	1821.60975322	210.788561869	365.810891457	2814.00492155
Domestic Extraction Used - Primary Crops - Sour Cherries	32.7692861723	71.2233642316	52.6149927457	5.5411246935	19.1484757654	49.086645209
Domestic Extraction Used - Primary Crops - Soybeans	15451.7158659	18889.0201775	1903.51663128	1010.88702455	2572.23141806	11831.9726429
Domestic Extraction Used - Primary Crops - Spices nec	110.55872265	55.4214888498	107.774261168	10.1728302992	17.6512132218	110.040955443
Domestic Extraction Used - Primary Crops - Spinach	847.558948024	130.52153561	1022.02519901	83.3464684121	153.462366453	1236.40302034
Domestic Extraction Used - Primary Crops - Stone Fruit nec,	49.1822330714	65.0286732372	34.3021062699	4.76106870857	8.97591016087	13.8719609224
Domestic Extraction Used - Primary Crops - Strawberries	286.609220354	280.085346442	245.776674257	27.5427515389	71.941102047	333.674897577
Domestic Extraction Used - Primary Crops - String beans	129.846906066	154.895267386	44.7485202461	8.85031249388	22.2257011512	80.1045036411
Domestic Extraction Used - Primary Crops - Sugar Beets	5264.11917384	12495.7731685	9299.05236031	948.111253527	3659.37283997	10179.1463845
Domestic Extraction Used - Primary Crops - Sugar Cane	113288.29193	124410.907699	41679.2213931	7988.21462433	17176.3225501	74955.302494
