region	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Asia	Asia	Asia	Asia	Asia	Asia	Asia	Asia	America	America	America	America	America	America	America	America	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Other	Other	Other	Other	Other	Other	Other	Other
sector	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other
stressor																																																
Benzo(a)pyrene - combustion - air	207789.719813	421.944118178	13308.9394202	103.769264322	17.1216878934	1013.93220442	574.688591501	5578.90262175	379510.421999	1327.16963279	139637.69364	94.1661288738	5.45297203678	10292.3702342	185.175321377	12958.1919764	526469.079306	340.532945	13059.5020965	65.697782242	19.9541870884	1561.63551308	313.943043495	1949.25394468	70587.3980167	6.15519052958	1197.09995479	0.184211754896	0.000229583841169	169.632086663	45.8556460938	240.392826504	56055.4289548	400.550833302	5676.0745178	144.320982736	12.5146430196	2131.85875951	254.857702534	2583.4479037	409911.842708	1750.58802469	87185.0762222	513.45820244	165.574135327	4748.31334652	1408.61614428	5370.01452353
Benzo(b)fluoranthene - combustion - air	325494.608644	618.405013042	19486.1105329	151.113249299	25.6722513569	1456.67925364	703.733697203	7802.24859081	627538.122207	1714.07089065	186938.679357	113.716439479	7.09235787271	13841.4288013	354.652296488	17384.882514	827418.003751	465.949905321	20005.5734675	95.8997479122	30.534780998	2478.16698855	454.061160052	2533.91298164	114622.66422	7.35628012108	1701.62711614	0.183580646283	0.000344375761752	273.519260721	75.3400750183	387.341591379	88866.08078	570.577790527	8205.78115208	234.692879893	19.8966476471	2572.23569781	336.228911565	3470.7573115	681355.779396	2501.49171443	131836.828497	802.630995654	271.537845675	6450.00360974	1755.35705711	7666.7795463
Benzo(k)fluoranthene - combustion - air	5.19101511078	70.9709143279	2883.86107273	4.9496940438	0.740721458478	239.932251148	135.803912229	2912.85880458	9.68159152961	694.823212485	65276.3796501	45.8891859982	2.85279148702	5889.60674484	93.1792616106	7321.11496378	3.56993708106	145.389476511	2583.36306474	5.18483433123	0.0868321897173	75.9058197476	77.8833528227	801.630085785	0.0170850907426	4.65745430169	418.653757808	0.0778068536996	0.000344375761752	8.8027404101	1.50911386472	9.85066047326	2.49866371891	147.474638865	1483.29323928	1.96610735578	0.179349456036	1014.59912102	98.9292422683	1117.22233832	197.554774449	622.164054853	18969.4134422	72.3171983892	5.53920984688	1959.65877735	442.0639065	1943.04973244
Indeno(1,2,3-cd)pyrene - combustion - air	15.9458040586	58.7989256633	2297.70252959	6.74223608142	0.628342327215	248.568885848	160.346209107	2613.51967553	19.2539826664	542.999522811	51235.0619385	38.7863621724	2.24801990603	5304.7140419	143.126938954	6972.20132629	9.13257397874	107.148865703	2094.47562007	6.60995525184	0.119221032547	79.1287089477	99.3041145258	898.367690216	0.458480312048	2.78027478282	332.512802276	0.0803389511691	0.000344376153531	8.14126574388	2.76406989438	10.2723755676	2.79490485672	96.0965484673	1212.20666683	2.07260688303	0.163977546684	1078.23163029	104.7308877	1070.1785617	156.460588541	417.714786876	14688.7732214	60.8866987943	4.41008245597	1673.4945091	466.285386651	1780.17087646
PCBs - combustion - air	0.695169507523	84.1644332444	35.6132927085	0.57253841967	0.515320060289	7.65554106594	1.52942663194	18.7876621995	1.64551092557	421.646150494	579.584620905	0.721816091751	0.191191928387	7.68516299392	0.0984189032585	8.10987634142	0.93045207878	2.28664402311	14.7835931485	0.14066901112	0.311972812232	0.211793603071	0.00640371231113	0.307923460256	0.0735625885139	0.000862960125722	2.50512980977	0.00283560616007	0	0.209976240423	0.000326628557744	0.0327639952514	0.119424281688	10.6070050713	8.85737574481	0.0179115000796	0.0226791592211	0.606714552928	0.0584027898874	1.4311150183	2.06694276464	9.71947318474	136.049638534	0.509263408937	0.368805696489	11.3878781191	0.724265989307	7.84869618932
PCDD_F - combustion - air	0.000417134175596	0.0133149139139	0.0294620972928	0.000535198024196	5.78049360025e-05	0.00198027124897	0.000607803016067	0.0149162975166	0.00141945054642	0.0309403253682	0.579137949465	0.00105232527088	4.17862674095e-05	0.0297975600644	0.000407634611138	0.0329860169773	0.000776369906985	0.00166769284507	0.0267902391458	0.000599006931638	8.99949113737e-05	0.00034078664594	7.72537553649e-05	0.00199240130865	6.18009092895e-05	6.56830042696e-05	0.00387457334645	5.47663614192e-06	2.04256086449e-07	0.000176343241063	2.7154431755e-06	4.78787194858e-05	0.000100733294978	0.00138444216855	0.0143942138888	9.95601724687e-05	2.96516575148e-06	0.00581948090161	0.000454158772251	0.00625339030109	0.00206293255261	0.00454168657177	0.163174577863	0.00216862775109	8.5947952525e-05	0.0136821027263	0.00150437773815	0.011094556908
HCB - combustion - air	0.0317106030422	0.305743251851	0.277137710639	0.0345128088477	0.00155582840723	0.0379464037091	0.00639180366696	0.0815754919903	0.122774327523	1.08075550354	2.5229327619	0.0283695246791	0.000448523808393	0.0856205011808	0.000362541592727	0.0345853241565	0.0700476749614	0.0075073395994	0.307732314105	0.0109280861848	0.00137023556181	0.0026365943324	0.000168407395349	0.00885958127778	0.00565866063728	3.93021472672e-06	0.0252390491118	0.000191151243839	0	0.000946079509423	1.88821168014e-06	0.000255258815894	0.00709504850469	0.0401852125605	0.118980420286	0.000457442840531	9.89778147889e-05	0.0503700202162	0.00247866142399	0.0236270946934	0.0433350361429	0.0297379604326	0.640532097581	0.00346515713117	0.00144845852291	0.0528001223177	0.00279039110466	0.0284210478586
NMVOC - combustion - air	30686073.9403	8261401.17584	57749929.5329	4594133.23549	404874.751656	6518171.05044	34953453.707	17278322.6597	61658795.7787	76173221.8848	305123793.986	12263169.0981	344335.793328	19592639.1046	46856123.8967	20354005.8368	106724932.593	28449185.3975	154459803.781	5395074.68879	401467.583601	3815891.16419	28627488.3051	5148204.88727	7913150.05648	1363950.80367	3864769.33772	71751.3529391	8931.56372505	1558764.72909	3059414.15354	324181.865441	12317200.082	3746751.18723	17036058.562	1743954.90204	33606.4427881	14478162.7832	2278979.70844	6138008.46101	84562573.9359	112840846.976	103831622.864	10924563.7272	249711.065366	16626396.5844	74481343.0484	28929132.6
PM10 - combustion - air	13759400.2953	26941726.7797	37625657.0448	2151604.83997	449635.662492	4763556.06399	55524154.5385	15885083.2608	29277032.4627	60732257.9978	358287924.625	6000880.22729	168724.620242	22489410.1126	46783196.2298	17154299.4295	31514620.8087	4339886.82115	28196473.3435	1779311.95875	234557.419659	994435.401613	8922015.43488	1682242.59773	4002558.08297	364176.930622	2819125.42787	8806.84265228	675.6631931	528746.609931	854581.580455	98232.4877775	3924965.95781	2204674.19898	11249125.4485	699502.901375	29187.903774	5953208.63521	1694536.7696	4537157.98005	32370543.4096	13815342.3778	118800057.529	9161206.41858	168495.750415	10797076.8985	47222376.052	8112430.25905
PM2.5 - combustion - air	12354710.3248	11112938.1367	24189631.0897	1815833.64241	350541.894305	3532928.35378	52077896.3277	10481456.4125	25634195.1409	25113773.4529	152502448.572	4926296.86338	130709.691442	17117985.0256	44120314.5734	13937586.1863	29421866.0106	3073860.72825	19976680.0298	1384196.09006	165018.174455	880085.539387	8316394.34801	1551849.20091	3787317.79417	256893.893848	1633350.78452	7505.77815762	637.577934971	398875.786565	756158.106558	78483.3219583	3562370.05651	1297686.95683	7068645.8852	555286.402536	24344.289723	5652811.42703	1603339.47971	4173143.64842	29398896.0858	9916708.59317	61409002.047	6675668.35322	110192.616542	6243109.04526	43606489.7678	5192454.96337
TSP - combustion - air	14641763.4199	55676918.6909	52551008.9244	881250.433645	245841.175762	5543286.64994	56610027.8961	28497877.5287	36161255.4096	142775872.802	2357938303.79	3439312.52403	472407.144632	37558108.1563	47474294.0895	23690706.821	29907664.4903	3324436.89441	31286929.985	1646296.66493	226997.443258	758605.925971	8071595.86702	2421643.84741	4174269.77911	237548.261345	4825915.40321	9162.082488	363.598035959	342099.307051	575246.195126	99394.8516844	3926244.92998	3147714.28464	17237683.2009	474705.941371	7356.3943645	7437162.277	1883688.53376	5864185.18743	28523832.8469	10471002.416	278619986.259	11302809.9835	241176.488943	24926174.7407	40780533.0183	15750285.275
As - combustion - air	33668.2684678	17211.5955667	235661.254686	879.691426417	132.728073829	43653.8425616	3476375.99257	118028.006005	974.29975016	20497.948125	20713.087355	575.649202427	10.289420216	138.842360376	2701621.60273	927.381593744	5290.74566498	886.127902835	2567.14388269	916.891325629	176.751631382	9727.0555975	457923.426605	2355.53875833	11.6908061139	62.8879853003	141.248608469	2.20287692952	0.0363388840105	213.097177503	22392.8387767	280.700398495	15.4354694321	527.934489218	1150.00439587	194.524684962	7.75782209868	150.05674841	79765.831037	331.954228468	1066.54833175	1855.39773005	40062.3634079	4372.24827201	814.331420086	10909.4400301	2448407.63984	11281.6288264
Cd - combustion - air	2117.65200052	2265.62734714	15193.4144175	133.519408125	18.1105994435	2773.15544186	208721.064933	7452.583359	235.651333759	2816.45578546	6933.41319615	298.064477946	9.59254745908	103.102584971	162182.13741	393.691903872	565.139704537	213.761884145	807.974290772	187.996212367	20.6576675631	613.74299808	27522.3234188	256.677262526	25.9471379685	48.4637966061	77.6701378828	2.75938641936	0.211803706165	30.5557342248	1350.20452574	19.8406239304	27.3933349867	93.2699896953	277.926168481	65.6903152714	0.974367044853	31.881453197	4791.34469867	44.2686673532	319.420081618	538.382678098	4768.94030268	1138.06005218	55.9779443301	847.249856872	147097.887188	859.721113511
Cr - combustion - air	639.727282512	11183.837645	7255.84974627	486.827785224	96.0771693734	1178.30821648	2424.01762975	2996.17849244	1196.52979028	14596.5990808	49070.9516202	1231.51229287	40.1833910495	823.001000128	1829.06616699	3454.45752178	1854.32182698	1297.43614877	5597.66984899	612.366845245	95.2276679892	213.013629581	636.273447724	792.263228941	136.907520928	110.806777767	443.368430094	3.9784594225	0.322098637032	189.702635438	96.6361484452	26.8886953073	203.811570506	676.65798115	1499.1889539	150.584886555	5.83724527979	187.179087344	74.0804339071	190.833884081	2384.87606199	3794.37987352	18978.5740235	1772.28308832	42.4105284994	2116.10682517	3539.98010333	1777.63060011
Cu - combustion - air	49338.356721	6994.27902174	282209.699109	7172.13494887	1517.13923634	50271.0081518	3487952.91879	120039.386612	30402.5673481	44115.4325854	162427.418426	19692.7023997	635.086073523	6081.2752182	2712089.59071	3996.37933931	55979.9391705	13892.4416052	66280.914495	2667.05630272	323.177032885	12000.3017512	465740.311884	3641.40166817	4213.90358668	1217.47998289	2781.90161357	13.3631582053	1.60714421467	1300.90584554	24475.5798603	431.150216238	5587.05994931	1340.76567295	13635.9860915	1901.35380507	129.556584097	2963.14190277	79867.7915738	980.098500847	60198.9237748	46984.0486178	104472.645386	6978.79796539	907.582197592	18633.6511491	2499372.40217	18697.8046102
Hg - combustion - air	1402.64763108	3515.24426553	11001.8901927	87.8300873706	15.5282869093	1955.55910291	139368.174896	5387.24820179	80.8382306687	4312.8572745	22790.3257383	130.836559749	4.1067691628	239.967026651	108419.297981	307.355393676	235.278421517	229.091419784	941.137481804	171.98796049	28.8695519883	407.779639653	18370.2988792	124.181645326	1.86171460091	36.5725210502	145.052179252	1.34154837921	0.0399727346128	43.5314819755	900.889588912	15.1380817187	2.8105066767	124.826231111	443.442313314	39.0810008145	0.571152955438	12.6931952077	3200.84749884	46.8585599733	132.590924441	389.394034956	8034.28005576	627.241133577	42.6470257138	951.832614236	98132.7724836	792.555393236
Ni - combustion - air	2805.21912154	21196.3500579	89105.9741526	5142.04617102	85.8621445844	5547.90623937	211291.621316	16450.4055322	1479.74603053	52638.6658261	156815.293701	27117.8625752	38.4297691219	2422.21682957	163431.529134	44789.1096874	2308.58298104	4435.74452682	37196.3193365	9595.68254071	173.018834424	1823.06910254	29225.237875	10794.4491876	183.938838622	1361.64129948	2594.66639018	24.1167630031	0.426501221404	237.91307334	1412.66205197	157.098590674	213.897601856	6764.42447388	17077.1611467	4768.71976003	16.9776135414	947.458637674	5242.77941966	1720.4734232	3115.97564876	38934.3870098	177875.558129	118373.161327	468.889084145	16217.5173936	153727.010979	14053.4508072
Pb - combustion - air	613.367790708	18301.5851833	23002.2271866	917.339232031	168.63647477	2054.7374647	3344.54869595	6823.76778975	1262.1430763	27260.7851226	375163.077073	2577.48928603	77.0315761465	6320.02912281	2695.89560835	9179.84753354	1959.94926888	2739.89650906	17605.5873207	1055.41831285	157.224989454	359.505459504	962.376136541	1005.50266047	45.1984895183	225.496033794	2321.70070999	5.75761699959	0.202748284797	325.4862504	176.924409838	49.4758311055	230.070084568	1240.14662995	7855.79093141	304.231509958	11.3600042095	622.460384358	124.925605401	962.044171718	4137.65273254	7799.72671392	111269.446323	3695.52290616	90.3902298845	9337.92023423	6210.42099619	6414.63467451
Se - combustion - air	386.940171671	54080.2408262	13126.9133438	613.627811847	189.48609768	3458.45583325	4837.87193689	10312.334641	217.53692142	63214.1039953	33314.862256	603.909105931	29.5518433998	82.2802312627	3655.91523089	87.8019175472	290.672977918	2693.91509593	3948.96265973	1993.63304675	418.588676343	204.664126062	599.504209996	59.4893517282	25.3315839011	180.135119944	250.016260502	4.86783325848	0.00790709140545	678.222584488	45.5364897099	58.4459636549	31.0281281888	1551.33677537	387.448806671	184.207782347	4.10349125735	22.4520500856	102.456149339	71.0710392685	531.033590754	3043.4527146	12089.4581279	2682.54537246	146.042015778	1823.38246507	2792.69424222	1696.70725333
Zn - combustion - air	10633.2414237	20325.2748538	74547.9656989	6352.72328499	828.159344428	6656.63697194	15938.3650098	12116.6731016	21164.5269996	81505.8423898	633595.631086	20626.5579608	497.587301507	12850.1161645	13666.7831631	12418.2420149	30469.7936425	9551.49686184	62434.4075838	5378.59459668	234.866965644	1696.69899529	5430.03490404	2474.59295127	2660.61892281	1117.95006396	4940.5762469	63.4167009905	6.25113658237	731.525476978	1116.43517079	126.771317916	3235.42569166	2774.02684711	21085.1928376	2586.54296919	62.8818987634	2525.75399988	403.599598709	1995.23478702	33260.4475112	34620.2864609	218195.171175	45174.2298205	308.61273878	15885.0325195	30508.4847773	11964.5738186
As - non combustion - Agglomeration plant - pellets - air	21.1974575397	21.6189727812	7527.24073801	8.36723150641	4.15600303116	46.370150504	7.48591356356	34.1634370167	3.01588914304e-05	0.0847190962614	5988.16999905	0.361160239332	0.349179354373	0.806385192458	6.73608101004e-09	0.682359993595	0.283189234078	15.93709723	2738.48052319	2.94042232804	0.0626888173775	1.75491137102	0.180989897497	1.27778353979	0.0011910815255	0	75.7837330017	0	0	0.297718733142	0.000100723027013	0.379666897661	0.436304253207	45.4279282399	599.302155859	0.608524445693	0.089829195206	1.5481831511	0.429356359205	1.86918854829	0.0646407562783	95.0508539131	2939.85678122	1.68181913389	0.637374113047	5.66577340411	0.83996467217	3.29455483383
As - non combustion - Agglomeration plant - sinter - air	21.4750125875	42.3840514567	9649.7202865	8.73184041308	2.93655026855	47.4037525072	9.63672619921	35.4882001901	5.98336533532e-05	0.167360379607	60711.2664351	1.07511716237	1.08938573781	2.45259513893	2.1442497621e-08	2.27769308766	1.23748374411	67.745880736	4534.53096046	2.15848517953	0.273805093933	6.79861712655	0.719489988123	3.32556085689	0.0133996671619	0	852.56699627	0	0	3.34933574785	0.0011331340539	4.27125259869	1.90656760871	198.511510893	2618.8378174	2.65913749118	0.392536704919	6.76526948003	1.87620661737	8.16800275161	0.277670375501	412.319650311	12495.1344375	7.12209259326	2.72250517606	24.0927317586	3.59440518233	14.1443785757
As - non combustion - Glass production - air	1.84019249212e-05	0.0339141438364	3.20136491689	6.95414642955e-05	4.90874714285e-06	0.264403920916	0.00588471569635	0.0305738532448	0	0	82.0547002837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.187287383034	0.580786768974	4.99067253943	0.0239247247079	0.00294514226343	0.0723568065739	0.0199997613568	0.0629838347258	0	0	0	0	0	0	0	0
As - non combustion - Production of coke oven coke - air	32.9352478398	122.863335285	18644.6047288	111.044805558	33.8653453328	204.600219702	147.679077358	289.63413772	0.000288723120201	1.18375008653	279282.954934	0.491451643933	0.330590581961	24.6380788019	0	0.470800668674	5.18230281654	134.184482859	7333.02775627	10.7495790579	3.91086124156	44.6999286634	11.3026116744	28.4088095233	0.0680176622661	0	905.212836027	0	0	16.7437451514	0.00575186894188	3.55954004626	1.14181801339	585.630634197	1492.31054002	42.1078818123	2.44748403387	94.7690903074	71.9326996384	344.677001561	2.05506640959	688.075490538	3617.19624019	85.0028227353	22.6598497864	255.1499907	101.022361153	53.2076399692
As - non combustion - Production of gascoke - air	0	0	0	0	0	0	0	0	0	0	1823.17986659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
As - non combustion - Steel production: basic oxygen furnace - air	7808.8423937	6215.59415247	1069939.45385	1303.27436952	484.64842185	11011.5117413	2213.51284587	4377.67679879	0.00708352771911	19.6025712738	977971.329231	232.545411443	245.400702858	538.62955832	4.90995091086e-06	79.954930947	316.487043397	17269.4256034	1060163.4834	230.637477498	70.0217739542	1712.59385247	181.863316063	782.84442587	0.110908458127	0	7056.65968143	0	0	27.7223052674	0.00937890092718	35.3529706571	487.605553115	50769.4112846	669768.990432	680.075650753	100.391444943	1730.22081762	479.840715452	2088.97050456	71.0894611214	105498.468213	3201140.97364	1825.03567539	697.263888708	6172.15162423	920.462302643	3621.38113354
As - non combustion - Steel production: electric arc furnace - air	53.6684302074	47.3436656369	9183.15971413	10.5574452699	4.58352163721	82.7888873225	15.9694430448	37.9938584627	0.000632010644476	1.78791709948	71145.150309	1.30367845976	0.388064964306	2.036491635	2.69788509683e-11	6.25547298695	3.38683192667	184.941130185	12458.4419053	3.22053568797	0.749335408251	18.3882619695	1.95120443428	8.53743737073	0.00127767490659	0	81.2933220028	0	0	0.319363323511	0.000108045739418	0.407269240281	5.21802737069	543.30016544	7167.41821699	7.27771317841	1.0743218656	18.5156619443	5.13493328943	22.3547603175	0.753599889827	1124.44990758	33732.4962329	19.1917053037	7.36818267564	65.0579571049	9.73675260489	38.3776225994
As - non combustion - Steel production: open hearth furnace - air	7877.84074818	10231.468507	1624810.18949	1752.67366889	548.566542105	12615.8400221	2544.61238651	5527.59782773	0.000772542062028	1.99107612683	272412.632533	98.7017910398	107.883377552	232.33867726	2.18770239586e-06	15.199379041	6.30194598927	352.705023976	87510.1291319	53.8172927	1.39489953985	38.107451017	3.95006366494	26.0420285594	0.177817670386	0	11313.8240892	0	0	44.4467069834	0.0150370345221	56.6808247958	9.70928802273	1010.92949774	13336.5586082	13.5417866516	1.99901220924	34.4524629669	9.55467320171	41.59595019	1.43304799587	2111.77513282	65023.9465873	37.1690666029	14.1127776101	125.329273083	18.6059652492	73.0296584373
B(a)P - non combustion - Primary aluminium production - air	933.175718361	391.382207437	132420.763438	136.901908588	33.5824271194	1789.9898859	100.260217919	362.4774372	4.13901957954e-05	0.105547394088	58958.6096258	0.814733994711	0.836520412244	3.86013940421	6.37542309947e-06	0.489102367319	21.9344424089	240.498726839	33048.251349	18.799323696	2.65275371175	50.8920440322	10.9801250974	43.2588832002	0.537847042095	0	10223.4550122	2.22360757996	0	129.190697039	0.045482681907	47.6390712648	53.476850231	1276.77646167	13578.3038391	34.373112302	3.65475836394	43.7281147485	36.8182292775	87.754595945	34.5067218142	2258.39130292	66221.3998204	83.3603725985	21.5438122581	478.733711744	86.4119205033	158.779064078
B(a)P - non combustion - Production of coke oven coke - air	247.014358799	921.475014641	139834.535466	832.836041685	253.990089997	1534.50164776	1107.59308018	2172.2560329	0.00216542340151	8.87812564896	2094622.162	3.6858873295	2.4794293647	184.785591014	0	3.53100501506	38.867271124	1006.38362144	54997.7081719	80.621842934	29.3314593117	335.249464975	84.7695875583	213.066071425	0.510132466996	0	6789.09627019	0	0	125.578088636	0.0431390170642	26.6965503469	8.5636351004	4392.22975648	11192.3290501	315.809113593	18.356130254	710.768177305	539.495247289	2585.07751171	15.412998072	5160.56617903	27128.9718014	637.521170515	169.948873398	1913.62493025	757.667708651	399.057299769
B(a)P - non combustion - Production of gascoke - air	0	0	0	0	0	0	0	0	0	0	13673.8489994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B(b)F - non combustion - Primary aluminium production - air	1244.23429115	521.842943249	176561.017918	182.535878118	44.7765694924	2386.65318119	133.680290559	483.3032496	5.5186927727e-05	0.140729858784	78611.479501	1.08631199295	1.11536054966	5.14685253896	8.50056413262e-06	0.652136489758	29.2459232119	320.664969119	44064.3351321	25.065764928	3.537004949	67.8560587096	14.6401667965	57.6785109336	0.71712938946	0	13631.2733497	2.96481010661	0	172.254262719	0.0606435758761	63.5187616865	71.3024669747	1702.36861556	18104.4051188	45.8308164027	4.87301115193	58.304152998	49.0909723699	117.006127927	46.008962419	3011.18840389	88295.1997606	111.147163465	28.7250830107	638.311615661	115.215894005	211.705418771
B(b)F - non combustion - Production of coke oven coke - air	82.3381195995	307.158338214	46611.5118221	277.612013895	84.6633633324	511.500549254	369.197693395	724.0853443	0.000721807800502	2.95937521632	698207.387334	1.22862910983	0.826476454902	61.5951970047	0	1.17700167169	12.9557570414	335.461207146	18332.5693907	26.8739476447	9.77715310389	111.749821659	28.2565291861	71.0220238083	0.170044155665	0	2263.03209007	0	0	41.8593628786	0.0143796723547	8.89885011564	2.85454503347	1464.07658549	3730.77635005	105.269704531	6.11871008468	236.922725769	179.831749096	861.692503902	5.13766602398	1720.18872634	9042.99060046	212.507056839	56.649624466	637.874976749	252.555902883	133.019099923
B(b)F - non combustion - Production of gascoke - air	0	0	0	0	0	0	0	0	0	0	4557.94966649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B(k)F - non combustion - Primary aluminium production - air	1244.23429115	521.842943249	176561.017918	182.535878118	44.7765694924	2386.65318119	133.680290559	483.3032496	5.5186927727e-05	0.140729858784	78611.479501	1.08631199295	1.11536054966	5.14685253896	8.50056413262e-06	0.652136489758	29.2459232119	320.664969119	44064.3351321	25.065764928	3.537004949	67.8560587096	14.6401667965	57.6785109336	0.71712938946	0	13631.2733497	2.96481010661	0	172.254262719	0.0606435758761	63.5187616865	71.3024669747	1702.36861556	18104.4051188	45.8308164027	4.87301115193	58.304152998	49.0909723699	117.006127927	46.008962419	3011.18840389	88295.1997606	111.147163465	28.7250830107	638.311615661	115.215894005	211.705418771
B(k)F - non combustion - Production of coke oven coke - air	82.3381195995	307.158338214	46611.5118221	277.612013895	84.6633633324	511.500549254	369.197693395	724.0853443	0.000721807800502	2.95937521632	698207.387334	1.22862910983	0.826476454902	61.5951970047	0	1.17700167169	12.9557570414	335.461207146	18332.5693907	26.8739476447	9.77715310389	111.749821659	28.2565291861	71.0220238083	0.170044155665	0	2263.03209007	0	0	41.8593628786	0.0143796723547	8.89885011564	2.85454503347	1464.07658549	3730.77635005	105.269704531	6.11871008468	236.922725769	179.831749096	861.692503902	5.13766602398	1720.18872634	9042.99060046	212.507056839	56.649624466	637.874976749	252.555902883	133.019099923
B(k)F - non combustion - Production of gascoke - air	0	0	0	0	0	0	0	0	0	0	4557.94966649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CH4 - non combustion - Extraction/production of (natural) gas - air	2212159.22983	783880268.045	128834204.973	3094921.83575	1447932.77768	12482444.9426	4266103.19412	10164032.135	2.78591799884	278178679.32	72866.9800579	691.874580303	303.050110286	6837.27861244	1.09840667018	127.385938909	82787.3437577	625324148.461	91443288.0906	1236214.90128	36052.3072652	970860.054979	129461.196946	2037066.84762	0	51093826.9945	0	0	0	534961.011103	0	435472.735754	1405057.60359	658224793.906	68215662.2774	590190.723123	62943.7553035	4819895.26059	843048.698198	10404994.6024	1291978.24699	1953467742.89	975758378.431	1772525.65023	483462.261026	16122046.643	2203980.37196	29191334.2702
CH4 - non combustion - Extraction/production of crude oil - air	4277201.79223	1659185530.62	45218375.1307	9438153.35715	983272.999513	17111883.2905	6163781.6346	10300497.5445	7.15942663774	920185806.895	229076.137469	3056.79893407	938.098034579	24333.9591897	0.533481171526	403.651231321	33363.5810252	1956190205.94	71593314.4088	1374557.05061	33001.730373	489398.727244	132111.660345	1339235.27484	0	79758361.4794	0	0	0	304781.65125	0	269391.200274	1604909.75279	4417772235.46	148861614.477	682989.468055	119159.613994	7589638.64553	2030254.91542	16838313.0837	2235432.01902	11007666050.7	670773160.241	2047023.13245	368872.306263	10393215.3378	3138743.93979	22629151.5793
