stressor	Europe	Asia	America	Oceania	Africa	Other
Permanent pastures - Grazing-Meat animals nec	19376.8130918	77450.1748088	13541.3490243	5174.65028618	72117.873822	77327.9629044
Permanent pastures - Grazing-Raw milk	90389.8476435	155792.789897	296873.131297	108515.844761	468544.60417	631575.720793
Infrastructure land	0	0	0	0	0	0
Forest area - Marginal use	0	0	0	0	0	0
Energy Inputs from Nature: Total	18633757.5156	29313738.2427	22241936.3762	8300681.91094	24931232.9621	74936118.1411
Emission Relevant Energy Carrier: Total	7721136.45308	16348541.7527	6402636.66264	642928.420479	1519479.98761	15030567.7606
Energy Carrier Supply: Total	34034554.5947	49900900.0915	32251258.6142	8958338.50814	26618353.7147	91782209.4682
Energy Carrier Use: Total	26687626.0862	43952754.7273	18489473.9896	1390699.93136	4669542.19941	35058656.438
Domestic Extraction Used - Crop residues - Feed	5950.26917947	134107.699709	104177.196166	1033.59842895	53351.2234273	132322.12076
Domestic Extraction Used - Crop residues - Straw	74008.1211117	166286.235786	165599.015873	19638.3728978	77392.7217283	189442.032426
Domestic Extraction Used - Fishery - Aquatic plants	38.1803389277	59.7849815005	83.9939576312	0.754826742699	5.81568955055	0.373443607963
Domestic Extraction Used - Fishery - Inland waters fish catch	105.976885839	641.209587576	183.539047946	1.20819381905	665.113555734	1585.23805402
Domestic Extraction Used - Fishery - Marine fish catch	1971.6672533	3642.85448222	2633.17357008	46.0208797682	1338.49184392	4993.71968109
Domestic Extraction Used - Fishery - Other (e.g. Aquatic mammals)	202.320138283	1199.77825024	641.936681192	22.4288346919	80.2610966587	747.636685915
Domestic Extraction Used - Fodder crops - Alfalfa for Forage and Silage	2988.99229267	456.876555073	10316.326325	461.794832034	358.359354122	2767.3937698
Domestic Extraction Used - Fodder crops - Beets for Fodder	129.530621811	3.12010246772	0.0397828913262	0	0.16167745282	81.2041843004
Domestic Extraction Used - Fodder crops - Cabbage for Fodder	22.8426971303	0	0.528214490036	0	0	31.7205401562
Domestic Extraction Used - Fodder crops - Carrots for Fodder	0.178037568	0	0	0	0	0
Domestic Extraction Used - Fodder crops - Clover for Forage and Silage	1308.32198999	0	155.0081562	0	16.8414013354	5429.83070798
Domestic Extraction Used - Fodder crops - Forage Products nec	1384.56955915	7006.91504284	1733.71208602	0	520.955741164	1508.92118903
Domestic Extraction Used - Fodder crops - Grasses nec for Forage and Silage	5638.13697215	1081.33204739	9583.56313824	646.512764846	0	770.153395282
Domestic Extraction Used - Fodder crops - Green Oilseeds for Fodder	2079.94283725	0	778.421354515	0	0	0
Domestic Extraction Used - Fodder crops - Leguminous nec for forage and Silage	1416.95282323	227.818867883	0	0	0	7.09328661784
Domestic Extraction Used - Fodder crops - Maize for Forage and Silage	9161.98495669	189.731694255	6374.3062042	0	13.4731210683	459.746191645
Domestic Extraction Used - Fodder crops - Other grasses	0	0	0	0	0	0
Domestic Extraction Used - Fodder crops - Rye Grass, Forage and Silage	1695.61571421	0	79.1470660766	0	0	0
Domestic Extraction Used - Fodder crops - Sorghum for Forage and Silage	47.6633608028	39.1469576651	885.939181439	0	0	180.171472589
Domestic Extraction Used - Fodder crops - Swedes for Fodder	40.4163055828	0	0.00125103431725	0	0	68.7411203133
Domestic Extraction Used - Fodder crops - Turnips for Fodder	26.8094826799	0.633547167008	0.346258498253	0	0	80.6960977591
Domestic Extraction Used - Fodder crops - Vegetables and Roots, Fodder	315.898334812	0	0	0	0.404193632049	89.3084037362
Domestic Extraction Used - Forestry - Coniferous wood - Industrial roundwood	36188.2913593	6103.43552458	50043.5993601	3240.79164393	1772.02550424	6911.56955931
Domestic Extraction Used - Forestry - Coniferous wood - Wood fuel	3901.29289995	8423.68641071	5472.43546973	6.06217087337	2726.48496472	1621.01434262
Domestic Extraction Used - Forestry - Kapok Fruit	0	0	0	0	0	0
Domestic Extraction Used - Forestry - Natural Gums	0	0	6.42989938568	0	0	0
Domestic Extraction Used - Forestry - Non-coniferous wood - Industrial roundwood	15942.0790714	29444.2415603	35045.5503928	3271.68971712	12820.9274162	19721.5678463
Domestic Extraction Used - Forestry - Non-coniferous wood - Wood fuel	10015.1907427	59270.0840939	35604.9383857	1416.95903929	127776.341359	68936.6566923
Domestic Extraction Used - Forestry - Raw materials other than wood	0	0	0	0	0	0
Domestic Extraction Used - Fossil Fuel: Total	514664.946376	983418.093563	542971.104915	250616.520396	525241.376109	1645898.04667
Domestic Extraction Used - Grazing	75909.3224438	173876.95418	416897.199507	78957.0840257	296466.838392	277849.687653
Domestic Extraction Used - Metal Ores - Bauxite and aluminium ores	1825.00630304	17270.9962228	9183.82270271	35515.9494995	11493.8442129	4667.08571421
Domestic Extraction Used - Metal Ores - Copper ores	32901.714468	50433.4877222	202883.29403	44657.8078051	66514.1634496	173810.986423
Domestic Extraction Used - Metal Ores - Gold ores	12439.946454	15416.4559379	92003.0386745	79199.975212	76455.2596472	27506.0775019
Domestic Extraction Used - Metal Ores - Iron ores	46572.4801548	289012.537107	97850.3892733	224461.380824	45548.4126287	76185.1753421
Domestic Extraction Used - Metal Ores - Lead ores	1164.52823193	5095.65075857	5079.15295086	2747.85925967	658.849862132	1177.46567144
Domestic Extraction Used - Metal Ores - Nickel ores	699.173953362	35150.0889578	7514.54090571	2908.56832044	2660.55300003	14372.6625846
Domestic Extraction Used - Metal Ores - Other non-ferrous metal ores	3404.03372223	24024.5189524	8941.84016179	4895.17740614	17073.2157601	20745.9085531
Domestic Extraction Used - Metal Ores - PGM ores	1.6175168825	46.6963856425	334.47246752	40.4437719572	19575.3932413	0
Domestic Extraction Used - Metal Ores - Silver ores	3431.12041011	633.58444119	55097.2181213	0.973032618535	715.423604278	6091.72170428
Domestic Extraction Used - Metal Ores - Tin ores	2.36293164724	100229.403024	9534.05291209	630.494756511	621.67531517	985.11546183
Domestic Extraction Used - Metal Ores - Uranium and thorium ores	889.523432182	137.576446652	1081.33004917	1546.02920843	3164.1445709	12116.1550283
Domestic Extraction Used - Metal Ores - Zinc ores	3851.11556385	14166.7070512	29708.7501225	6764.23641593	5328.47232579	13470.0076027
Domestic Extraction Used - Non-Metallic Minerals - Building stones	0	0	1242.69923624	0	0	0
Domestic Extraction Used - Non-Metallic Minerals - Chemical and fertilizer minerals	0	0	0	0	0	0
Domestic Extraction Used - Non-Metallic Minerals - Clays and kaolin	5872.07212877	3975.42252218	8924.27721231	4272.62144151	791.941365427	24342.5310185
Domestic Extraction Used - Non-Metallic Minerals - Gravel and sand	271963.370825	12262.248506	251039.2292	13981.8417778	2550.90867095	439231.219356
Domestic Extraction Used - Non-Metallic Minerals - Limestone, gypsum, chalk, dolomite	12957.5492665	111795.827095	192146.089425	9839.07384362	16035.5793396	521271.342516
Domestic Extraction Used - Non-Metallic Minerals - Other minerals	602966.507201	3887344.21227	306879.190409	22434.289647	620392.95924	1617053.99677
Domestic Extraction Used - Non-Metallic Minerals - Salt	0	0	0	0	0	0
Domestic Extraction Used - Non-Metallic Minerals - Slate	170.618475147	3.22427424674	560.363530793	0	30.6070872304	0
Domestic Extraction Used - Primary Crops - Kapokseed in Shell	0	21.9572880411	0	0	0	37.251211597
Domestic Extraction Used - Primary Crops - Honey	55.4437896151	95.9841654319	62.9244778176	6.33928855673	46.2472290887	52.2452688406
Domestic Extraction Used - Primary Crops - Beeswax	0.576540469688	5.08364895141	2.67912474403	0.125608194313	4.54564579304	0.438648047448
Domestic Extraction Used - Primary Crops - Abaca	0	0.0829379724958	6.25345721217	0	0.0681403098031	28.1615433706
Domestic Extraction Used - Primary Crops - Agave Fibres nes	0	0	6.26586330249	0	0	1.62841736533
Domestic Extraction Used - Primary Crops - Almonds	59.4356763044	15.6082948319	282.870477816	35.3273046505	65.5526958535	158.527234986
Domestic Extraction Used - Primary Crops - Anise, Badian, Fennel	12.1498150511	79.3797838882	12.8139159294	1.17757682168	11.2062179244	49.5714634162
Domestic Extraction Used - Primary Crops - Apples	2248.57256336	6464.86054848	1847.15775459	103.784163077	489.530292563	2624.02522206
Domestic Extraction Used - Primary Crops - Apricots	128.012501159	113.24041617	19.5586937028	5.22059057613	121.652784697	545.087520421
Domestic Extraction Used - Primary Crops - Arecanuts	0	131.975588911	0	0	0.0263399516886	123.808834798
Domestic Extraction Used - Primary Crops - Artichokes	111.987857015	15.8705716267	56.6865774489	0	31.0393426344	106.271381009
Domestic Extraction Used - Primary Crops - Asparagus	41.6166791727	1102.6399007	96.6786926835	3.33646766143	1.08423257657	35.8209479829
Domestic Extraction Used - Primary Crops - Avocados	18.5033705499	54.591468822	511.645478763	14.6412051496	203.759853883	52.8007767925
Domestic Extraction Used - Primary Crops - Bambara beans	0	0	0	0	43.8671854106	0
Domestic Extraction Used - Primary Crops - Bananas	68.6775007492	7579.15597675	5449.2213792	118.610640313	4353.19494015	7035.95321097
Domestic Extraction Used - Primary Crops - Barley	11680.3646278	1896.91575483	3155.94731186	2863.08177912	1813.57724972	3885.78955605
Domestic Extraction Used - Primary Crops - Beans, dry	69.07972719	1132.934865	1480.37090644	17.0748639144	1252.24854341	2047.39399552
Domestic Extraction Used - Primary Crops - Beans, green	131.134567206	2873.42378641	57.3196818996	10.9907170024	125.757522603	381.151704202
Domestic Extraction Used - Primary Crops - Berries nec	27.9403440034	20.9337769496	21.2608880643	0.471030728673	0.955968464002	212.301420911
Domestic Extraction Used - Primary Crops - Blueberries	7.46878357422	0	53.8709857113	0	0.0171782293621	1.44804664312
Domestic Extraction Used - Primary Crops - Brazil nuts, with shell	0	0	17.9508250123	0	3.98248617379	0
Domestic Extraction Used - Primary Crops - Broad beans, horse beans, dry	144.602552578	236.063741643	35.1279432168	98.1314018069	311.3562661	136.372968157
Domestic Extraction Used - Primary Crops - Buckwheat	117.587536148	88.3653403392	27.4341979945	0	2.35628046084	16.6991109955
Domestic Extraction Used - Primary Crops - Cabbages	1700.8902901	7452.30459163	436.814895753	30.9310178495	878.299676676	2349.49547858
Domestic Extraction Used - Primary Crops - Canary Seed	0.596580221186	0.0137952940223	36.2594574233	1.86763683919	0	14.8500993901
Domestic Extraction Used - Primary Crops - Carobs	19.0329925538	4.11066520193	0.0149660772177	0	6.78225125599	1.00982200112
Domestic Extraction Used - Primary Crops - Carrots	1249.18506669	2956.45417076	663.53186416	104.977833448	341.838461495	1349.72978032
Domestic Extraction Used - Primary Crops - Cashew nuts, with shell	0	121.130825726	23.1326323268	0	482.103571402	607.989481063
Domestic Extraction Used - Primary Crops - Cashewapple	0	0	333.618870285	0	60.0075634154	0
Domestic Extraction Used - Primary Crops - Cassava	0	6073.79138732	6584.30735817	0	38485.5370361	16365.1122628
Domestic Extraction Used - Primary Crops - Cassava leaves	0	0	0	0	24.3358249297	0
Domestic Extraction Used - Primary Crops - Castor oil seed	0.0454870549878	249.595096787	20.7727182561	0	25.368809122	16.2917949515
Domestic Extraction Used - Primary Crops - Cauliflower	371.557827755	2608.65170549	185.613621939	27.8300655524	66.1482078047	393.912297691
Domestic Extraction Used - Primary Crops - Cereals nec	83.8347099359	6.57819453995	6.06559355867	0	1183.32462004	164.131006132
Domestic Extraction Used - Primary Crops - Cherries	119.630954618	79.7785177479	71.3044964492	5.22059057613	5.41515050259	188.825282263
Domestic Extraction Used - Primary Crops - Chestnuts	20.3467095965	294.405037314	10.779317116	0	0.0526799033772	4.42204653239
Domestic Extraction Used - Primary Crops - Chick peas	17.3121186553	1332.86008876	73.6116354055	236.300415551	149.223556519	608.115232482
Domestic Extraction Used - Primary Crops - Chicory Roots	97.0160950523	0	1.19137851536	0	6.82691465233	2.915569937
Domestic Extraction Used - Primary Crops - Chillies and peppers, dry	16.4308467263	249.877651002	39.907241823	0	155.215036617	329.375568601
Domestic Extraction Used - Primary Crops - Chillies and peppers, green	456.894882871	3130.11082779	769.326670168	19.5477752399	564.721692912	716.232661259
Domestic Extraction Used - Primary Crops - Cinnamon	0	25.1140834551	0.025599868925	0	0.744103635203	14.9915168108
Domestic Extraction Used - Primary Crops - Citrus Fruit nec	7.09932053668	958.0761891	217.159749649	0.628040971564	1351.77634129	282.02740721
Domestic Extraction Used - Primary Crops - Cloves	0	16.5234380715	0.00531689585365	0	6.88789736657	1.68176645219
Domestic Extraction Used - Primary Crops - Cocoa Beans	0	142.527991588	124.005765073	0	797.014013157	29.7662500306
Domestic Extraction Used - Primary Crops - Coconuts	0	4837.58894027	1012.73002698	0	569.6939314	10186.1189829
Domestic Extraction Used - Primary Crops - Coffee, Green	0	170.076362709	974.017511352	0	311.992433194	596.372929104
Domestic Extraction Used - Primary Crops - Coir	0	90.0849320495	0	0	11.9102390244	223.735908526
Domestic Extraction Used - Primary Crops - Cotton Lint	35.4150122666	2069.21897717	1067.45329141	151.828904876	307.282449007	1709.52830081
Domestic Extraction Used - Primary Crops - Cottonseed	69.8775001544	4115.10230036	1616.04548561	215.889083975	550.350099923	3148.61102713
Domestic Extraction Used - Primary Crops - Cow peas, dry	4.49319856804	0.0277567964064	17.0841709881	0	1879.16916919	99.33303588
Domestic Extraction Used - Primary Crops - Cranberries	1.72962140906	0.0122994187669	75.6613972181	0	0.0715759556755	0.931491992651
Domestic Extraction Used - Primary Crops - Cucumbers and Gherkins	843.033538388	8153.63656368	394.584761208	4.74955984745	171.452757921	2387.33818759
Domestic Extraction Used - Primary Crops - Currants	102.151997079	0.00282554214915	0	0.215889083975	0.106791325868	4.76923900237
Domestic Extraction Used - Primary Crops - Dates	2.37343818735	27.6366277609	6.07012276625	0	460.605303659	2428.96233069
Domestic Extraction Used - Primary Crops - Eggplants	146.281120334	6481.39146592	38.5994823651	0	117.027832745	1593.18325731
Domestic Extraction Used - Primary Crops - Fibre Crops nes	0	0.0575080931534	22.1653511256	0	11.1773012383	38.9998761105
Domestic Extraction Used - Primary Crops - Figs	16.1302504539	49.994644162	14.4747566564	0.034542253436	77.85030395	153.924394326
Domestic Extraction Used - Primary Crops - Flax Fibre and Tow	37.9047128218	7.47023481728	0.88496777653	0	0	3.514265245
Domestic Extraction Used - Primary Crops - Fonio	0	0	0	0	163.31371285	0
Domestic Extraction Used - Primary Crops - Fruit Fresh Nes	73.290619735	1848.58751571	520.694047818	0	1239.76054327	4881.1818994
Domestic Extraction Used - Primary Crops - Fruit, tropical fresh nes	7.99061234141	1585.33773717	416.04158673	2.98319461493	214.600175522	2962.4760631
Domestic Extraction Used - Primary Crops - Garlic	119.016561284	3284.82322196	120.042905363	0	76.1027054163	495.811170605
Domestic Extraction Used - Primary Crops - Ginger	0	158.184320636	1.22268912427	0	63.6527836861	216.920350978
Domestic Extraction Used - Primary Crops - Gooseberries	22.6181995242	0	0	0	0	0.0465745996326
Domestic Extraction Used - Primary Crops - Grapefruit and Pomelos	10.4852433116	562.308982394	435.272995955	4.08226631517	211.487480361	476.251955786
Domestic Extraction Used - Primary Crops - Grapes	4259.38969785	2377.80541053	2866.18613702	661.148543906	810.303663999	3127.80996412
Domestic Extraction Used - Primary Crops - Groundnuts in Shell	1.45717621608	4233.12419868	616.374148691	10.755201638	3347.48290478	1019.90455513
Domestic Extraction Used - Primary Crops - Hazelnuts	19.8558947304	102.973227042	5.00201746587	0	0.0449497001642	35.9780314053
Domestic Extraction Used - Primary Crops - Hemp Fibre and Tow	2.65494898221	1.81017526744	0.863503271047	0	0	5.92767631687
Domestic Extraction Used - Primary Crops - Hempseed	7.30894269918	1.80718351693	0.25599868925	0	0	0
Domestic Extraction Used - Primary Crops - Hops	8.55904148311	1.78673988844	5.93857882439	0.359160930613	8.14648897116	1.18553526337
Domestic Extraction Used - Primary Crops - Jojoba Seeds	0	0	0.0206768172086	0	0	0
Domestic Extraction Used - Primary Crops - Jute and Jute-like Fibres	0	305.67379803	0.238275703071	0	1.50738962653	416.189775506
Domestic Extraction Used - Primary Crops - Kapok Fibre	0	8.1608305602	0	0	0	14.8191907922
Domestic Extraction Used - Primary Crops - Karite Nuts	0	0	0	0	205.678089495	0
Domestic Extraction Used - Primary Crops - Kiwi Fruit	103.947781477	218.32914324	50.9486622124	1.68786011108	0.00887541850376	206.840337401
Domestic Extraction Used - Primary Crops - Kolanuts	0	0	0	0	80.0969300468	0
Domestic Extraction Used - Primary Crops - Leeks and other Alliac. Veg.	143.505455706	172.852707183	8.28451142826	0	4.06150602885	44.0557606033
Domestic Extraction Used - Primary Crops - Leguminous vegetables, nes	39.4492050979	35.383433292	55.2130096091	0	177.476304047	157.575842937
Domestic Extraction Used - Primary Crops - Lemons and Limes	209.566337474	913.025080241	1120.50567208	11.3439900489	209.594153182	737.546891672
Domestic Extraction Used - Primary Crops - Lentils	11.2747459024	266.599209441	463.632136906	54.9535850119	34.2811608189	183.650844244
Domestic Extraction Used - Primary Crops - Lettuce	492.509338378	2511.53050866	963.080853503	65.1985033605	64.3024070598	409.336534872
Domestic Extraction Used - Primary Crops - Linseed	65.6786950786	84.187028334	140.185866844	3.14020485782	19.7990545551	51.3971877218
Domestic Extraction Used - Primary Crops - Lupins	47.54939989	0	16.8352614933	246.898606946	4.6094915455	1.35320382205
Domestic Extraction Used - Primary Crops - Maize	13506.2493689	36894.720384	87680.5764413	128.748399171	16952.9841242	16750.4455192
Domestic Extraction Used - Primary Crops - Maize, green	129.052182552	128.13168813	1038.58431922	24.3365876481	476.611118867	288.813326376
Domestic Extraction Used - Primary Crops - Mangoes, mangosteens, guavas	0	3399.40859619	905.370675141	17.4053704757	1116.9112949	3448.07554103
Domestic Extraction Used - Primary Crops - Mate	0	0	150.94431022	0	0	0
Domestic Extraction Used - Primary Crops - Melonseed	0.726202423337	6.48212610688	0.000590766205961	0	204.861837296	0.210432509249
Domestic Extraction Used - Primary Crops - Millet	55.4105490749	2472.28671996	53.6724882661	14.5234474674	4577.37884984	460.385683313
Domestic Extraction Used - Primary Crops - Mixed Grain	571.758921362	0.182829197886	48.0096003378	0	0	0.0508086541446
Domestic Extraction Used - Primary Crops - Mushrooms	274.417677098	838.330045236	85.1489055638	16.2093449505	4.9928523641	55.7171935404
Domestic Extraction Used - Primary Crops - Mustard Seed	24.8131884958	2.92526716618	40.4495652001	0	0.858911468106	103.595881963
Domestic Extraction Used - Primary Crops - Natural Rubber	0	712.653587026	55.4284423522	0	161.62337508	2198.51205852
Domestic Extraction Used - Primary Crops - Nutmeg, mace and cardamoms	0	5.21894255785	4.71667738839	0	0.341274156661	5.03175038212
Domestic Extraction Used - Primary Crops - Nuts, nes	4.4726816796	35.2310202244	42.7939224274	14.7903648803	40.3021302103	49.7192319187
Domestic Extraction Used - Primary Crops - Oats	1895.34267881	121.315150799	1037.90434732	539.330184331	60.8498692618	92.7025065141
Domestic Extraction Used - Primary Crops - Oil Palm Fruit	0	16364.8752945	2491.37491149	0	5057.23207319	40559.9532956
Domestic Extraction Used - Primary Crops - Oilseeds nec	32.4448348124	208.579194533	8.49088575621	0	136.586392089	352.800051784
Domestic Extraction Used - Primary Crops - Okra	1.27236517448	804.673849239	9.13147324554	0	477.354077287	216.186165925
Domestic Extraction Used - Primary Crops - Olives	2032.53577184	238.022507186	103.771431752	31.4020485782	821.899541426	820.61523055
Domestic Extraction Used - Primary Crops - Onions	60.1952783135	336.53569905	50.3342653582	0	178.055210377	364.093121978
Domestic Extraction Used - Primary Crops - Onions, dry	1379.2360559	7026.60475486	1884.57727992	102.035854022	1947.19123552	4803.86340655
Domestic Extraction Used - Primary Crops - Oranges	1053.93283743	2592.08189529	6717.00349105	153.612148709	1353.3344067	3392.15426606
Domestic Extraction Used - Primary Crops - Other Bastfibres	6.57637844997	23.0979760275	6.32986297481	0	3.79180782787	7.86348603978
Domestic Extraction Used - Primary Crops - Other melons	363.015804156	3367.14422901	714.494113995	29.9497038315	256.474400022	1890.27204323
Domestic Extraction Used - Primary Crops - Papayas	0	836.131607236	849.103147854	2.70842668987	364.254619294	259.324830321
Domestic Extraction Used - Primary Crops - Peaches and Nectarines	676.28721945	1975.56305847	513.070603774	44.6301615418	156.87273575	580.790761689
Domestic Extraction Used - Primary Crops - Pears	458.139892194	2749.40342832	339.304010407	37.333503029	206.161084044	284.503482288
Domestic Extraction Used - Primary Crops - Peas, Green	255.604326583	2171.22520397	132.571678137	16.4468229428	141.055881065	204.241051336
Domestic Extraction Used - Primary Crops - Peas, dry	613.298781488	264.21927191	759.524677278	109.907170024	155.906174045	113.271966739
Domestic Extraction Used - Primary Crops - Pepper	0	27.4127450976	12.1971560103	0	6.01638853026	85.0007613567
Domestic Extraction Used - Primary Crops - Peppermint	0.273717558161	0	1.39814668744	0	20.5795187758	0.0127021635362
Domestic Extraction Used - Primary Crops - Persimmons	7.78846532431	584.061335526	32.9998064209	0.261422054414	0	90.5393280639
Domestic Extraction Used - Primary Crops - Pigeon peas	0	408.872569819	19.8310369238	0	161.977532909	335.874418872
Domestic Extraction Used - Primary Crops - Pineapples	0.527395364824	714.578778479	1495.23123651	49.0657009035	1042.55132085	2279.13015005
Domestic Extraction Used - Primary Crops - Pistachios	1.92651991982	30.9179132379	46.6402042724	0.392525607228	0.805372653261	215.261871825
Domestic Extraction Used - Primary Crops - Plantains	0	0	1621.8775296	0	7639.60236826	600.130229078
Domestic Extraction Used - Primary Crops - Plums	435.528372587	1028.84721089	160.507239718	6.16265203347	85.1834037609	258.543223858
Domestic Extraction Used - Primary Crops - Pome fruit, nes	0.0318091293621	0	0	0	0	38.5298960597
Domestic Extraction Used - Primary Crops - Poppy Seed	9.38576075523	6.1347506309	0	0	0	0.937419668968
Domestic Extraction Used - Primary Crops - Potatoes	17126.7084888	21070.0812691	7783.54523021	501.694044059	6265.54929913	15443.9399312
Domestic Extraction Used - Primary Crops - Pulses nec	117.600736936	137.348939037	6.53446500414	0	317.358912047	337.705647448
Domestic Extraction Used - Primary Crops - Pumpkins, Squash, Gourds	478.699722957	2080.19288425	526.540270192	38.4675095083	378.647398765	1503.02372393
Domestic Extraction Used - Primary Crops - Pyrethrum, Dried Flowers	0.0477136940431	0	0.0246152585817	0	1.23425577967	0.486916268886
Domestic Extraction Used - Primary Crops - Quinces	10.7344678402	38.5812821714	8.05450645208	0	14.4984255816	58.3562797178
Domestic Extraction Used - Primary Crops - Quinoa	0	0	15.4977668031	0	0	0
Domestic Extraction Used - Primary Crops - Ramie	0	31.4735477911	0.163642239051	0	0	1.55897887134
Domestic Extraction Used - Primary Crops - Rapeseed	3695.63077253	3290.88085191	2783.48536662	748.664090665	29.044091294	387.218257507
Domestic Extraction Used - Primary Crops - Raspberries	63.1633881743	0	22.4938171361	0.235515364337	0.10278307235	5.2697042457
Domestic Extraction Used - Primary Crops - Rice	686.338904329	70679.225746	7164.27120713	77.2097869417	6312.88391014	90518.7450547
Domestic Extraction Used - Primary Crops - Roots and Tubers, nes	4.88206517449	73.8131334376	152.615784739	0	1799.31731522	562.160075025
Domestic Extraction Used - Primary Crops - Rye	1636.49954667	155.497894886	93.3280636853	13.0722802975	1.43151911351	94.7018270547
Domestic Extraction Used - Primary Crops - Safflower Seed	0.0811132798734	39.6047932629	48.2120362244	1.92337547542	5.17980876033	61.8849407481
Domestic Extraction Used - Primary Crops - Sesame Seed	0.246679798203	252.15653385	31.557352268	0	429.104152959	512.662707563
Domestic Extraction Used - Primary Crops - Sisal	0	2.88039090852	59.0199070404	0	20.5036482628	0.00635108176808
Domestic Extraction Used - Primary Crops - Sorghum	113.287896132	1522.64560521	4430.21800588	627.25592035	6883.2191621	869.342423496
Domestic Extraction Used - Primary Crops - Sour Cherries	114.786901353	32.4088022424	18.4317087039	0	0	64.7564765182
Domestic Extraction Used - Primary Crops - Soybeans	761.598032034	4843.41470956	44884.5374955	23.3945261908	436.427232136	709.971764852
Domestic Extraction Used - Primary Crops - Spices nec	0.929939896901	279.628947749	6.12191327031	0	16.072237695	108.866433019
Domestic Extraction Used - Primary Crops - Spinach	83.2895014587	3134.35130172	91.124111893	3.42243076942	22.6406199955	138.489572007
Domestic Extraction Used - Primary Crops - Stone Fruit nec,	10.1997563756	26.1229682107	0	0	6.94687595404	132.85235183
Domestic Extraction Used - Primary Crops - Strawberries	231.552012461	485.744601945	336.563445978	11.5143461624	44.9225013011	135.333084369
Domestic Extraction Used - Primary Crops - String beans	50.8316249032	21.4232605749	221.916402218	0	62.5479372343	83.951986054
Domestic Extraction Used - Primary Crops - Sugar Beets	23921.784723	5040.78580943	6122.33291124	0	698.526929667	6062.14480731
Domestic Extraction Used - Primary Crops - Sugar Cane	0.846122841032	71780.7513859	187104.894254	12347.6780266	21582.0923487	86681.9985521
Domestic Extraction Used - Primary Crops - Sugar Crops nes	0	29.9175051087	0	0	0	302.724735881
Domestic Extraction Used - Primary Crops - Sunflower Seed	3177.88422996	709.543496161	835.535217324	16.0935498963	366.644110998	721.893592141
Domestic Extraction Used - Primary Crops - Sweet Potatoes	8.46265982114	13078.9401386	651.195287325	18.0561779325	4917.60885646	1698.70478726
Domestic Extraction Used - Primary Crops - Tallowtree Seeds	0	156.501793391	0	0	0	0
Domestic Extraction Used - Primary Crops - Tang. Mand Clement. Satsma	515.65302472	2268.35471122	644.942223957	35.7206153089	250.140500553	1246.63055296
Domestic Extraction Used - Primary Crops - Taro	0	322.278844407	4.3962851827	0	1922.71769845	310.213508096
Domestic Extraction Used - Primary Crops - Tea	0.097335935848	487.246460702	20.6575188459	0	188.676509591	385.301924435
Domestic Extraction Used - Primary Crops - Tea nes	0	0	0.0413536344173	0	61.321125354	0
Domestic Extraction Used - Primary Crops - Tobacco Leaves	50.9168733699	656.396544211	276.305292969	1.69374799519	173.108739232	257.631208517
Domestic Extraction Used - Primary Crops - Tomatoes	3453.44830808	11848.4823511	4813.71369155	185.226161115	2776.96327316	10359.2350761
Domestic Extraction Used - Primary Crops - Triticale	1981.12363032	73.6751804974	63.1383351842	197.047854828	5.9551195122	0.179947316762
Domestic Extraction Used - Primary Crops - Tung Nuts	0	72.0719346403	11.0359065715	0	1.76792610519	0
Domestic Extraction Used - Primary Crops - Vanilla	0	0.693088868351	0.0801472819421	0	0.894126838299	0.284105057759
Domestic Extraction Used - Primary Crops - Vegetables Fresh nec	1760.37511151	31961.8205884	1396.16131915	28.9884086194	4768.47290891	14254.5588761
Domestic Extraction Used - Primary Crops - Vetches	42.0419672322	20.2373639141	22.7411512543	3.92525607228	59.9717754376	7.40959539609
Domestic Extraction Used - Primary Crops - Walnuts	51.1215651174	249.596592663	114.590527126	0.745798653733	2.89997142015	222.922970059
Domestic Extraction Used - Primary Crops - Watermelons	809.829578704	12277.0344896	1228.39966734	51.9311378362	1013.99451866	5283.82270047
Domestic Extraction Used - Primary Crops - Wheat	32058.7020416	35949.7189757	22383.3076219	8689.73189281	4075.837253	34475.0690751
Domestic Extraction Used - Primary Crops - Yams	0.291053533663	28.8205299214	335.017410817	0	15587.7543662	170.128967754
Domestic Extraction Used - Primary Crops - Yautia	0	0	67.1342778013	0	0	0
Unused Domestic Extraction - Primary Crops - Rice	437.107345959	42716.8415216	4298.56272428	46.325872165	4732.25226873	60113.5721864
Unused Domestic Extraction - Primary Crops - Wheat	9404.07513184	9038.98527574	7698.37237892	3128.30348141	1105.97596047	6830.73621007
Unused Domestic Extraction - Primary Crops - Barley	3581.26895645	539.80360566	1083.01688926	1030.70944048	501.604426211	840.419910444
Unused Domestic Extraction - Primary Crops - Buckwheat	31.5311072335	26.5096021018	9.20638240046	0	0.541944505993	2.84435314011
Unused Domestic Extraction - Primary Crops - Canary Seed	0.22359829871	0.0041385882067	12.6914894793	0.672349262108	0	3.56402385363
Unused Domestic Extraction - Primary Crops - Maize	11246.2963817	56625.6087765	73410.8385998	77.2490395024	29647.5022961	27167.0515259
Unused Domestic Extraction - Primary Crops - Millet	67.0975571984	4260.78201801	34.1436282566	8.71406848045	8009.52544537	776.276899733
Unused Domestic Extraction - Primary Crops - Mixed Grain	208.421658121	0.0548487593659	17.2834561216	0	0	0.00863747120458
