stressor	Europe	Asia	America	Oceania	Africa	Other
Permanent pastures - Grazing-Raw milk	560476.7634	922629.884043	1493586.4592	271669.169753	1615190.58409	1472654.00196
Infrastructure land	463068.942625	261404.773918	436576.469205	22220.7566306	155377.841757	156814.654053
Forest area - Marginal use	1463197.66007	351413.909172	3689939.49953	51442.3030778	903140.338039	288912.176369
Energy Inputs from Nature: Total	84710150.318	113564834.944	122686901.157	14596869.5762	49326899.3565	111243454.837
Emission Relevant Energy Carrier: Total	69707219.2723	96923075.9477	88594485.8423	3180340.56142	18896963.1922	48812388.0407
Energy Carrier Supply: Total	158876598.98	188405221.979	199749599.576	16513041.4553	55616993.9097	144296104.079
Energy Carrier Use: Total	174603910.914	220068360.394	195958411.931	5486010.22501	29168987.7173	88434400.0903
Domestic Extraction Used - Crop residues - Feed	36895.5994287	794207.302623	524121.697615	2587.61130846	183915.027432	308537.352325
Domestic Extraction Used - Crop residues - Straw	458899.237773	984773.753285	833138.54199	49164.6217396	266792.092578	441724.654713
Domestic Extraction Used - Fishery - Aquatic plants	236.743321795	354.056247313	422.578618767	1.88970702802	20.0481382528	0.870763719486
Domestic Extraction Used - Fishery - Inland waters fish catch	657.126696404	3797.34599928	923.395915114	3.02471046918	2292.81298517	3696.32189372
Domestic Extraction Used - Fishery - Marine fish catch	12225.639377	21573.5683964	13247.6535408	115.213167491	4614.11657275	11643.9265015
Domestic Extraction Used - Fishery - Other (e.g. Aquatic mammals)	1254.51850215	7105.27918929	3229.62179334	56.1505364739	276.680099264	1743.2749887
Domestic Extraction Used - Fodder crops - Alfalfa for Forage and Silage	18533.7266264	2705.69622193	51902.0540537	1156.10230829	1235.35443445	6452.77102322
Domestic Extraction Used - Fodder crops - Beets for Fodder	803.175418111	18.4777471403	0.200150102952	0	0.557342667336	189.344940043
Domestic Extraction Used - Fodder crops - Cabbage for Fodder	141.639811203	0	2.6574786557	0	0	73.9632301678
Domestic Extraction Used - Fodder crops - Carrots for Fodder	1.10395052628	0	0	0	0	0
Domestic Extraction Used - Fodder crops - Clover for Forage and Silage	8112.46056445	0	779.855294262	0	58.0565278475	12660.8127242
Domestic Extraction Used - Fodder crops - Forage Products nec	8585.24585941	41496.074483	8722.4090793	0	1795.86489817	3518.37278494
Domestic Extraction Used - Fodder crops - Grasses nec for Forage and Silage	34960.1735609	6403.82178249	48215.4786849	1618.54323161	0	1795.77751701
Domestic Extraction Used - Fodder crops - Green Oilseeds for Fodder	12897.0195201	0	3916.28433863	0	0	0
Domestic Extraction Used - Fodder crops - Leguminous nec for forage and Silage	8786.04348786	1349.17986767	0	0	0	16.5395162938
Domestic Extraction Used - Fodder crops - Maize for Forage and Silage	56810.3587816	1123.62151795	32069.5153239	0	46.445222278	1071.99666916
Domestic Extraction Used - Fodder crops - Other grasses	0	0	0	0	0	0
Domestic Extraction Used - Fodder crops - Rye Grass, Forage and Silage	10513.9374857	0	398.193617796	0	0	0
Domestic Extraction Used - Fodder crops - Sorghum for Forage and Silage	295.544321536	231.834560734	4457.21294916	0	0	420.108359794
Domestic Extraction Used - Fodder crops - Swedes for Fodder	250.60779205	0	0.00629402838877	0	0	160.284638241
Domestic Extraction Used - Fodder crops - Turnips for Fodder	166.236501915	3.75196791596	1.74204719071	0	0	188.1602275
Domestic Extraction Used - Fodder crops - Vegetables and Roots, Fodder	1958.77834597	0	0	0	1.39335666833	208.241662624
Domestic Extraction Used - Forestry - Coniferous wood - Industrial roundwood	224391.311002	36145.5238977	251772.33806	8113.31448587	6108.6156659	16115.8040695
Domestic Extraction Used - Forestry - Coniferous wood - Wood fuel	24190.5930218	49886.4217109	27532.1497797	15.1766309491	9398.8764431	3779.74196966
Domestic Extraction Used - Forestry - Kapok Fruit	0	0	0	0	0	0
Domestic Extraction Used - Forestry - Natural Gums	0	0	32.3492079412	0	0	0
Domestic Extraction Used - Forestry - Non-coniferous wood - Industrial roundwood	98851.4209585	174373.520074	176316.2577	8190.66774162	44196.9474361	45985.0574646
Domestic Extraction Used - Forestry - Non-coniferous wood - Wood fuel	62100.7982494	351006.942304	179130.572111	3547.35372172	440477.046574	160740.573169
Domestic Extraction Used - Forestry - Raw materials other than wood	0	0	0	0	0	0
Domestic Extraction Used - Fossil Fuel: Total	2157896.65679	3698238.65526	2735531.27258	415698.288082	791684.315479	2221521.83566
Domestic Extraction Used - Grazing	470687.941891	1029727.20483	2097434.71678	197668.879698	1021995.43352	647866.029354
Domestic Extraction Used - Metal Ores - Bauxite and aluminium ores	7651.92000678	64949.2482027	46268.8234746	58910.3997743	17324.4085516	6299.31656092
Domestic Extraction Used - Metal Ores - Copper ores	137950.9138	189659.998158	1022142.04491	74074.0244288	100255.277584	234598.310871
Domestic Extraction Used - Metal Ores - Gold ores	52158.4363824	57975.0704708	463518.568831	131369.209259	115239.264559	37125.8425801
Domestic Extraction Used - Metal Ores - Iron ores	195269.951708	1086859.53978	492977.982564	372314.6886	68654.0807965	102829.595623
Domestic Extraction Used - Metal Ores - Lead ores	4882.6553977	19162.6864834	25589.173364	4557.88145302	993.069331227	1589.2635058
Domestic Extraction Used - Metal Ores - Nickel ores	2931.50941618	132185.30203	37858.8500578	4824.44999901	4010.1906979	19399.2476222
Domestic Extraction Used - Metal Ores - Other non-ferrous metal ores	14272.4952234	90346.5222424	45049.6963386	8119.6437664	25734.0677007	28001.4238697
Domestic Extraction Used - Metal Ores - PGM ores	6.7819545466	175.606265102	1685.09868469	67.0841919744	29505.5426007	0
Domestic Extraction Used - Metal Ores - Silver ores	14386.0647867	2382.65544138	277584.132634	1.61397178899	1078.34163909	8222.19384133
Domestic Extraction Used - Metal Ores - Tin ores	9.90734328757	376922.343692	48033.3109063	1045.80332738	937.036986662	1329.64220568
Domestic Extraction Used - Metal Ores - Uranium and thorium ores	3729.61021333	517.369505801	5447.82611584	2564.40275467	4769.242757	16353.5663792
Domestic Extraction Used - Metal Ores - Zinc ores	16147.0281951	53275.2691631	149675.027444	11219.8569106	8031.48449012	18180.9049936
Domestic Extraction Used - Non-Metallic Minerals - Building stones	0	0	6260.81681395	0	0	0
Domestic Extraction Used - Non-Metallic Minerals - Chemical and fertilizer minerals	0	0	0	0	0	0
Domestic Extraction Used - Non-Metallic Minerals - Clays and kaolin	24620.5320653	14949.9600818	44961.2128132	7087.00853421	1193.67511073	32855.901556
Domestic Extraction Used - Non-Metallic Minerals - Gravel and sand	1140293.02521	46113.3689953	1264755.44629	23191.7180961	3844.92630791	592844.585164
Domestic Extraction Used - Non-Metallic Minerals - Limestone, gypsum, chalk, dolomite	54328.6509782	420418.997746	968047.160834	16320.0979195	24170.0620519	703576.793254
Domestic Extraction Used - Non-Metallic Minerals - Other minerals	2528129.06573	14618733.0965	1546081.57721	37211.8158288	935104.120893	2182590.08845
Domestic Extraction Used - Non-Metallic Minerals - Salt	0	0	0	0	0	0
Domestic Extraction Used - Non-Metallic Minerals - Slate	715.372281909	12.1251944951	2823.1556866	0	46.133362688	0
Domestic Extraction Used - Primary Crops - Kapokseed in Shell	0	130.034580757	0	0	0	86.8591746489
Domestic Extraction Used - Primary Crops - Honey	343.78811962	568.433619302	316.576807103	15.870394437	159.425779956	121.821029069
Domestic Extraction Used - Primary Crops - Beeswax	3.57493175223	30.1061842827	13.4788366422	0.314459827855	15.6699793748	1.02280182924
Domestic Extraction Used - Primary Crops - Abaca	0	0.491171972703	31.4615168253	0	0.234896711671	65.6646672454
Domestic Extraction Used - Primary Crops - Agave Fibres nes	0	0	31.5239326069	0	0	3.79700370198
Domestic Extraction Used - Primary Crops - Almonds	368.540453978	92.4348248748	1423.138273	88.4418265842	225.976558393	369.640186182
Domestic Extraction Used - Primary Crops - Anise, Badian, Fennel	75.3368790114	470.099809192	64.4675765632	2.94806088614	38.6306394601	115.586479308
Domestic Extraction Used - Primary Crops - Apples	13942.6352122	38285.9408458	9293.16101534	259.823415452	1687.53350724	6118.47656155
Domestic Extraction Used - Primary Crops - Apricots	793.762067256	670.627903314	98.4009564846	13.0697365952	419.367613288	1270.98824724
Domestic Extraction Used - Primary Crops - Arecanuts	0	781.580600579	0	0	0.0908004095534	288.686803563
Domestic Extraction Used - Primary Crops - Artichokes	694.398688305	93.9880701112	285.193557686	0	107.000386971	247.794475602
Domestic Extraction Used - Primary Crops - Asparagus	258.050901227	6530.01030663	486.396278621	8.35283917739	3.73762120629	83.5242088389
Domestic Extraction Used - Primary Crops - Avocados	114.733120015	323.299432421	2574.11897012	36.6542236843	702.411242125	123.116314783
Domestic Extraction Used - Primary Crops - Bambara beans	0	0	0	0	151.221173384	0
Domestic Extraction Used - Primary Crops - Bananas	425.845870326	44884.9770557	27415.3583034	296.941467382	15006.5530911	16405.8311817
Domestic Extraction Used - Primary Crops - Barley	72425.9762859	11233.8392815	15877.759467	7167.71870117	6251.854938	9060.55022719
Domestic Extraction Used - Primary Crops - Beans, dry	428.339939954	6709.42194318	7447.83446989	42.746882849	4316.81431873	4773.93741057
Domestic Extraction Used - Primary Crops - Beans, green	813.120939062	17016.8764332	288.378744001	27.5152349373	433.517672764	888.736796031
Domestic Extraction Used - Primary Crops - Berries nec	173.248589124	123.973183948	106.964798009	1.17922435446	3.29546269021	495.026212746
Domestic Extraction Used - Primary Crops - Blueberries	46.3113917475	0	271.028147447	0	0.0592176584044	3.37643074903
Domestic Extraction Used - Primary Crops - Brazil nuts, with shell	0	0	90.3116730459	0	13.7286271401	0
Domestic Extraction Used - Primary Crops - Broad beans, horse beans, dry	896.631344794	1398.0073322	176.73078092	245.671740512	1073.32301946	317.982770243
Domestic Extraction Used - Primary Crops - Buckwheat	729.120397859	523.313715381	138.02308907	0	8.12268881114	38.9375522636
Domestic Extraction Used - Primary Crops - Cabbages	10546.6433405	44133.7428117	2197.64183651	77.4357326093	3027.71893038	5478.35169278
Domestic Extraction Used - Primary Crops - Canary Seed	3.699191449	0.0816979433553	182.423496491	4.67562456542	0	34.6261858657
Domestic Extraction Used - Primary Crops - Carobs	118.017126287	24.3440184947	0.0752952285781	0	23.380118499	2.35461618024
Domestic Extraction Used - Primary Crops - Carrots	7745.77257644	17508.5956837	3338.26844898	262.811766504	1178.40278038	3147.18393555
Domestic Extraction Used - Primary Crops - Cashew nuts, with shell	0	717.356173976	116.381655214	0	1661.93173959	1417.65763465
Domestic Extraction Used - Primary Crops - Cashewapple	0	0	1678.45646729	0	206.86109826	0
Domestic Extraction Used - Primary Crops - Cassava	0	35969.9665632	33126.0436753	0	132669.283759	38158.7627152
Domestic Extraction Used - Primary Crops - Cassava leaves	0	0	0	0	83.8916827396	0
Domestic Extraction Used - Primary Crops - Castor oil seed	0.2820497879	1478.14218719	104.50878654	0	87.4526379316	37.9878077079
Domestic Extraction Used - Primary Crops - Cauliflower	2303.9039687	15448.8537123	933.833220812	69.6725056091	228.029437218	918.490851562
Domestic Extraction Used - Primary Crops - Cereals nec	519.830579545	38.9571229171	30.5163635613	0	4079.21629488	382.706578277
Domestic Extraction Used - Primary Crops - Cherries	741.790942177	472.461175049	358.737181473	13.0697365952	18.667379851	440.286569673
Domestic Extraction Used - Primary Crops - Chestnuts	126.163039741	1743.51384052	54.2313883833	0	0.181600819107	10.3109481704
Domestic Extraction Used - Primary Crops - Chick peas	107.346571374	7893.41117747	370.344535395	591.577551152	514.410968067	1417.950851
Domestic Extraction Used - Primary Crops - Chicory Roots	601.563874375	0	5.99389648549	0	23.5340844109	6.79827547889
Domestic Extraction Used - Primary Crops - Chillies and peppers, dry	101.88210328	1479.81551856	200.77571773	0	535.065100357	768.009651545
Domestic Extraction Used - Primary Crops - Chillies and peppers, green	2833.05008075	18537.0182535	3870.52843834	48.9378107099	1946.73709376	1670.04978218
Domestic Extraction Used - Primary Crops - Cinnamon	0	148.72962941	0.128794469936	0	2.56511156988	34.955930857
Domestic Extraction Used - Primary Crops - Citrus Fruit nec	44.0204768619	5673.8808249	1092.54367393	1.57229913927	4659.91156192	657.607276875
Domestic Extraction Used - Primary Crops - Cloves	0	97.8544498883	0.026749620679	0	23.7443070982	3.92139851904
Domestic Extraction Used - Primary Crops - Cocoa Beans	0	844.07362137	623.880412371	0	2747.50689258	69.406384362
Domestic Extraction Used - Primary Crops - Coconuts	0	28648.9774396	5095.10526777	0	1963.87764499	23751.1170724
Domestic Extraction Used - Primary Crops - Coffee, Green	0	1007.21949269	4900.34028888	0	1075.51604675	1390.57115686
Domestic Extraction Used - Primary Crops - Coir	0	533.497413236	0	0	41.0575764937	521.688168538
Domestic Extraction Used - Primary Crops - Cotton Lint	219.59646983	12254.246594	5370.42128034	380.10331692	1059.27955177	3986.13121242
Domestic Extraction Used - Primary Crops - Cottonseed	433.286659311	24370.2957031	8130.42138311	540.477829126	1897.19461378	7341.6606704
Domestic Extraction Used - Primary Crops - Cow peas, dry	27.8607991537	0.164380199281	85.9514848752	0	6477.96671004	231.61623856
Domestic Extraction Used - Primary Crops - Cranberries	10.7247952567	0.0728391302204	380.65700953	0	0.246740243352	2.17197299645
Domestic Extraction Used - Primary Crops - Cucumbers and Gherkins	5227.36481311	48287.1432128	1985.17950672	11.8905122408	591.040591964	5566.59007028
Domestic Extraction Used - Primary Crops - Currants	633.409859518	0.0167333136993	0	0.540477829126	0.368136443081	11.1205017418
Domestic Extraction Used - Primary Crops - Dates	14.7168845624	163.668541293	30.5391502752	0	1587.82182706	5663.64567089
Domestic Extraction Used - Primary Crops - Eggplants	907.03957368	38383.8395897	194.19630177	0	403.424245724	3714.84783612
Domestic Extraction Used - Primary Crops - Fibre Crops nes	0	0.340572149409	111.515205704	0	38.5309564018	90.9365603195
Domestic Extraction Used - Primary Crops - Figs	100.018207829	296.076299657	72.823365482	0.0864764526601	268.369493084	358.907677798
Domestic Extraction Used - Primary Crops - Flax Fibre and Tow	235.034257871	44.2399284832	4.45232575302	0	0	8.19426175933
Domestic Extraction Used - Primary Crops - Fonio	0	0	0	0	562.983265412	0
Domestic Extraction Used - Primary Crops - Fruit Fresh Nes	454.450255284	10947.6316997	2619.64286161	0	4273.76505499	11381.5205712
Domestic Extraction Used - Primary Crops - Fruit, tropical fresh nes	49.5470748038	9388.62429757	2093.13007779	7.46842091155	739.780545461	6907.64715364
Domestic Extraction Used - Primary Crops - Garlic	737.981297664	19453.2498608	603.943028425	0	262.345083302	1156.08988847
Domestic Extraction Used - Primary Crops - Ginger	0	936.792912578	6.15142202949	0	219.427085374	505.796237027
Domestic Extraction Used - Primary Crops - Gooseberries	140.247777751	0	0	0	0	0.108598649822
Domestic Extraction Used - Primary Crops - Grapefruit and Pomelos	65.0154346752	3330.08396323	2189.88444651	10.2199444053	729.050305758	1110.48339184
Domestic Extraction Used - Primary Crops - Grapes	26411.0297135	14081.744936	14419.9536856	1655.18387109	2793.31964704	7293.15853887
Domestic Extraction Used - Primary Crops - Groundnuts in Shell	9.0354550935	25069.2403105	3101.01516518	26.9256227601	11539.6118535	2378.12581341
Domestic Extraction Used - Primary Crops - Hazelnuts	123.119663359	609.823962894	25.1654486988	0	0.154952872825	83.890482467
Domestic Extraction Used - Primary Crops - Hemp Fibre and Tow	16.4624374455	10.7201482058	4.34433654362	0	0	13.821646341
Domestic Extraction Used - Primary Crops - Hempseed	45.3202727376	10.7024305795	1.28794469936	0	0	0
Domestic Extraction Used - Primary Crops - Hops	53.0717109645	10.5813601334	29.8773448451	0.899158570272	28.0829875373	2.76432926821
Domestic Extraction Used - Primary Crops - Jojoba Seeds	0	0	0.104026302641	0	0	0
Domestic Extraction Used - Primary Crops - Jute and Jute-like Fibres	0	1810.24924849	1.1987792971	0	5.19634952499	970.435560293
Domestic Extraction Used - Primary Crops - Kapok Fibre	0	48.3297472138	0	0	0	34.5541158526
Domestic Extraction Used - Primary Crops - Karite Nuts	0	0	0	0	709.023880647	0
Domestic Extraction Used - Primary Crops - Kiwi Fruit	644.544909012	1292.98019661	256.32576334	4.2255539368	0.0305957901756	482.292527424
Domestic Extraction Used - Primary Crops - Kolanuts	0	0	0	0	276.114175842	0
Domestic Extraction Used - Primary Crops - Leeks and other Alliac. Veg.	889.82861949	1023.66144987	41.6798719247	0	14.0010283688	102.725437388
Domestic Extraction Used - Primary Crops - Leguminous vegetables, nes	244.611130215	209.546365893	277.779949852	0	611.805263883	367.421811944
Domestic Extraction Used - Primary Crops - Lemons and Limes	1299.4497237	5407.08093403	5637.33097693	28.3996532031	722.523532841	1719.74847338
Domestic Extraction Used - Primary Crops - Lentils	69.9108722526	1578.84326903	2332.56097885	137.576174686	118.175746073	428.221259678
Domestic Extraction Used - Primary Crops - Lettuce	3053.88323042	14873.6864107	4845.31730987	163.224304396	221.666499822	954.455762602
Domestic Extraction Used - Primary Crops - Linseed	407.251294274	498.56908167	705.283471004	7.86149569637	68.252299155	119.843546381
Domestic Extraction Used - Primary Crops - Lupins	294.837688598	0	84.6992063368	618.110099127	15.8900716719	3.15528440757
Domestic Extraction Used - Primary Crops - Maize	83747.6677888	218496.450396	441126.218245	322.321323551	58441.181663	39057.2496955
Domestic Extraction Used - Primary Crops - Maize, green	800.208778667	758.81640376	5225.17975659	60.9265916469	1642.99788027	673.430100154
Domestic Extraction Used - Primary Crops - Mangoes, mangosteens, guavas	0	20131.8428214	4554.97395484	43.5743052711	3850.2729318	8039.92629451
Domestic Extraction Used - Primary Crops - Mate	0	0	759.409842358	0	0	0
Domestic Extraction Used - Primary Crops - Melonseed	4.50293472571	38.3881902513	0.00297218007545	0	706.210054912	0.490668445107
Domestic Extraction Used - Primary Crops - Millet	343.582006314	14641.278401	270.029494941	36.3594175957	15779.3711682	1073.48778089
Domestic Extraction Used - Primary Crops - Mixed Grain	3545.28299411	1.0827438276	241.539167465	0	0	0.118471254352
Domestic Extraction Used - Primary Crops - Mushrooms	1701.57086763	4964.72495895	428.389230815	40.5800580977	17.2116124152	129.916564783
Domestic Extraction Used - Primary Crops - Mustard Seed	153.8581593	17.3239012416	203.504179039	0	2.96088292022	241.5559768
Domestic Extraction Used - Primary Crops - Natural Rubber	0	4220.44882048	278.863804852	0	557.156247825	5126.30152609
Domestic Extraction Used - Primary Crops - Nutmeg, mace and cardamoms	0	30.9074147151	23.7298857224	0	1.1764574803	11.7326032226
Domestic Extraction Used - Primary Crops - Nuts, nes	27.7335808927	208.643751266	215.298780305	37.0276447299	138.931535344	115.931033206
Domestic Extraction Used - Primary Crops - Oats	11752.3765981	718.447776616	5221.75877732	1350.21188585	209.764737444	216.155739867
Domestic Extraction Used - Primary Crops - Oil Palm Fruit	0	96915.415696	12534.2560182	0	17433.5453945	94574.2142608
Domestic Extraction Used - Primary Crops - Oilseeds nec	201.17940763	1235.23943691	42.7181534977	0	470.847497661	822.628848843
Domestic Extraction Used - Primary Crops - Okra	7.88950455665	4765.40756929	45.9409874262	0	1645.559044	504.084327402
Domestic Extraction Used - Primary Crops - Olives	12603.0643993	1409.60745584	522.080272606	78.6149569637	2833.29354038	1913.4400889
Domestic Extraction Used - Primary Crops - Onions	373.250488199	1993.01837522	253.234696062	0	613.800898972	848.961059643
Domestic Extraction Used - Primary Crops - Onions, dry	8552.17461619	41612.6801149	9481.42088277	255.446527723	6712.45580683	11201.2359526
Domestic Extraction Used - Primary Crops - Oranges	6535.07977901	15350.7246392	33793.6458473	384.567663788	4665.28260353	7909.53387019
Domestic Extraction Used - Primary Crops - Other Bastfibres	40.7778904891	136.789917929	31.8459187818	0	13.0713111318	18.3354011318
Domestic Extraction Used - Primary Crops - Other melons	2250.93777986	19940.7680652	3594.66257246	74.9790152041	884.13148351	4407.57394183
Domestic Extraction Used - Primary Crops - Papayas	0	4951.70545658	4271.88866355	6.78054003812	1255.67688979	604.671358649
Domestic Extraction Used - Primary Crops - Peaches and Nectarines	4193.42748957	11699.6012252	2581.28885919	111.731507585	540.779604393	1354.23799767
Domestic Extraction Used - Primary Crops - Pears	2840.76996096	16282.4079852	1707.05874689	93.4643396472	710.688883809	663.380776003
Domestic Extraction Used - Primary Crops - Peas, Green	1584.91566707	12858.3438264	666.976032738	41.1745837097	486.254945417	476.231735504
Domestic Extraction Used - Primary Crops - Peas, dry	3802.8575665	1564.74889733	3821.21402653	275.152349373	537.447624147	264.117839931
Domestic Extraction Used - Primary Crops - Pepper	0	162.34267226	61.3646205644	0	20.7399978952	198.197472228
Domestic Extraction Used - Primary Crops - Peppermint	1.69722966775	0	7.0341595119	0	70.9427547685	0.029617813588
Domestic Extraction Used - Primary Crops - Persimmons	48.2936297674	3458.90488659	166.023997561	0.654469516723	0	211.111826213
Domestic Extraction Used - Primary Crops - Pigeon peas	0	2421.40892354	99.7711314994	0	558.377118549	783.163112237
Domestic Extraction Used - Primary Crops - Pineapples	3.27019963873	4231.85011299	7522.59767823	122.835870256	3593.93547994	5314.27986537
Domestic Extraction Used - Primary Crops - Pistachios	11.9456960868	183.10084006	234.64965405	0.982686962046	2.77632121819	501.929137833
Domestic Extraction Used - Primary Crops - Plantains	0	0	8159.76274481	0	26335.622482	1399.33210612
Domestic Extraction Used - Primary Crops - Plums	2700.56360311	6092.9981645	807.521511966	15.4281853041	293.648524496	602.848875853
Domestic Extraction Used - Primary Crops - Pome fruit, nes	0.197237613916	0	0	0	0	89.8407012168
Domestic Extraction Used - Primary Crops - Poppy Seed	58.1979165502	36.3309769789	0	0	0	2.18579464279
Domestic Extraction Used - Primary Crops - Potatoes	106196.905867	124780.399985	39159.4810538	1255.98989456	21598.9174606	36010.8522178
Domestic Extraction Used - Primary Crops - Pulses nec	729.202251469	813.402441672	32.8752838145	0	1094.01564323	787.433013696
Domestic Extraction Used - Primary Crops - Pumpkins, Squash, Gourds	2968.25449271	12319.2358315	2649.05555564	96.3033222805	1305.29240489	3504.62158254
Domestic Extraction Used - Primary Crops - Pyrethrum, Dried Flowers	0.295856420874	0	0.123840836477	0	4.25478875636	1.13534952087
Domestic Extraction Used - Primary Crops - Quinces	66.5607913802	228.484539751	40.5227031487	0	49.9797036933	136.070159186
Domestic Extraction Used - Primary Crops - Quinoa	0	0	77.970190646	0	0	0
Domestic Extraction Used - Primary Crops - Ramie	0	186.391396984	0.8232938809	0	0	3.63509298769
Domestic Extraction Used - Primary Crops - Rapeseed	22915.3519793	19489.1241167	14003.881169	1874.27884271	100.122255947	902.882263801
Domestic Extraction Used - Primary Crops - Raspberries	391.654729953	0	113.167737826	0.589612177228	0.354318989453	12.2874435972
Domestic Extraction Used - Primary Crops - Rice	4255.75457557	418573.70869	36043.8764474	193.294525435	21762.0917184	211063.832521
Domestic Extraction Used - Primary Crops - Roots and Tubers, nes	30.2720289839	437.13321258	767.819130518	0	6202.6973728	1310.79656322
Domestic Extraction Used - Primary Crops - Rye	10147.3781972	920.8834685	469.539063959	32.726423897	4.93480486704	220.817583726
Domestic Extraction Used - Primary Crops - Safflower Seed	0.502955915486	234.54593656	242.557634504	4.81516611403	17.8560979309	144.2979878
Domestic Extraction Used - Primary Crops - Sesame Seed	1.52957769592	1493.31142821	158.766924544	0	1479.22947204	1195.38285449
Domestic Extraction Used - Primary Crops - Sisal	0	17.0581368476	296.932678258	0	70.6812101105	0.014808906794
Domestic Extraction Used - Primary Crops - Sorghum	702.459789586	9017.35143909	22288.6914554	1570.33376535	23728.1801559	2027.05797087
Domestic Extraction Used - Primary Crops - Sour Cherries	711.754612142	191.930123818	92.7310276273	0	0	150.993588192
Domestic Extraction Used - Primary Crops - Soybeans	4722.41088059	28683.4785795	225816.789609	58.568142938	1504.47395981	1655.45116186
Domestic Extraction Used - Primary Crops - Spices nec	5.76624164284	1656.00746869	30.7997113952	0	55.4050281642	253.845394918
Domestic Extraction Used - Primary Crops - Spinach	516.449926842	18562.1310201	458.450850825	8.56804762208	78.0478868161	322.918085247
Domestic Extraction Used - Primary Crops - Stone Fruit nec,	63.2452270903	154.704406713	0	0	23.9476210587	309.773699577
Domestic Extraction Used - Primary Crops - Strawberries	1435.77543149	2876.65742467	1693.27080352	28.8261393447	154.859111532	315.558058571
Domestic Extraction Used - Primary Crops - String beans	315.18965179	126.871984468	1116.47467718	0	215.618402977	195.752028086
Domestic Extraction Used - Primary Crops - Sugar Beets	148330.867081	29852.3418825	30801.8226338	0	2407.99725253	14135.1884138
Domestic Extraction Used - Primary Crops - Sugar Cane	5.24652053017	425097.120165	941335.900921	30912.3837651	74398.8769399	202117.636672
Domestic Extraction Used - Primary Crops - Sugar Crops nes	0	177.176262698	0	0	0	705.867529595
Domestic Extraction Used - Primary Crops - Sunflower Seed	19704.9814122	4202.03036366	4203.62759448	40.2901654439	1263.91406608	1683.24945443
Domestic Extraction Used - Primary Crops - Sweet Potatoes	52.4740809943	77455.5807841	3276.20239391	45.2036002541	16952.2292018	3960.89387346
Domestic Extraction Used - Primary Crops - Tallowtree Seeds	0	926.828716426	0	0	0	0
Domestic Extraction Used - Primary Crops - Tang. Mand Clement. Satsma	3197.38937355	13433.5603436	3244.74285854	89.4264789201	862.296945895	2906.78601526
Domestic Extraction Used - Primary Crops - Taro	0	1908.58699585	22.1179733948	0	6628.08939587	723.329205226
Domestic Extraction Used - Primary Crops - Tea	0.603547098583	2885.55167306	103.929211425	0	650.415177163	898.413922991
Domestic Extraction Used - Primary Crops - Tea nes	0	0	0.208052605281	0	211.389275206	0
Domestic Extraction Used - Primary Crops - Tobacco Leaves	315.718248596	3887.28559179	1390.10843582	4.24029424123	596.749174234	600.722316837
Domestic Extraction Used - Primary Crops - Tomatoes	21413.6607234	70168.6124558	24218.0811607	463.713271711	9572.8878131	24154.7743048
Domestic Extraction Used - Primary Crops - Triticale	12284.2751611	436.316233146	317.65273629	493.308854947	20.5287882469	0.419585692496
Domestic Extraction Used - Primary Crops - Tung Nuts	0	426.82155409	55.5223052628	0	6.09448401079	0
Domestic Extraction Used - Primary Crops - Vanilla	0	4.10458341918	0.403225763569	0	3.08227911995	0.662451763917
Domestic Extraction Used - Primary Crops - Vegetables Fresh nec	10915.4885266	189283.026787	7024.17100539	72.5724148341	16438.1202438	33237.5556629
Domestic Extraction Used - Primary Crops - Vetches	260.687968125	119.848914277	114.412090551	9.82686962046	206.737728139	17.2770579263
Domestic Extraction Used - Primary Crops - Walnuts	316.987472641	1478.151046	576.511787782	1.86710522789	9.99692769964	519.792628469
Domestic Extraction Used - Primary Crops - Watermelons	5021.47832982	72706.5669407	6180.15211282	130.009485079	3495.49303157	12320.363797
Domestic Extraction Used - Primary Crops - Wheat	198785.129387	212900.000519	112611.757858	21754.7239658	14050.4316872	80386.0040372
Domestic Extraction Used - Primary Crops - Yams	1.80472416733	170.679799733	1685.49260826	0	53734.892805	396.692109853
Domestic Extraction Used - Primary Crops - Yautia	0	0	337.756562321	0	0	0
Unused Domestic Extraction - Primary Crops - Rice	2710.35428102	252975.985383	21626.3258684	115.976715261	16313.2586267	140167.662781
Unused Domestic Extraction - Primary Crops - Wheat	58311.4777829	53530.3202564	38730.9713506	7831.70062768	3812.57609559	15927.3238108
Unused Domestic Extraction - Primary Crops - Barley	22206.2331767	3196.80351334	5448.72267092	2580.37873242	1729.15606954	1959.6189399
Unused Domestic Extraction - Primary Crops - Buckwheat	195.513693068	156.994114614	46.3178598598	0	1.86821842656	6.6322182707
Unused Domestic Extraction - Primary Crops - Canary Seed	1.38645715232	0.0245093830066	63.8516417789	1.68322484355	0	8.31028460776
Unused Domestic Extraction - Primary Crops - Maize	69734.4664317	335345.935418	369334.314669	193.392794131	102202.364778	63345.7966069
Unused Domestic Extraction - Primary Crops - Millet	416.049176661	25233.0343516	171.778633551	21.8156505574	27610.8399653	1810.05577857
Unused Domestic Extraction - Primary Crops - Mixed Grain	1292.35195558	0.32482314828	86.9541002874	0	0	0.0201401132398
Unused Domestic Extraction - Primary Crops - Oats	3355.97979575	215.534332985	1783.97054421	486.076278907	57.0109222336	49.5793116666
